date,accum_confirm,new_confirm,infect_rate,accum_death,new_death,fatal_rate
2020-01-23,0,0,0.0,0,0,0.0
2020-01-24,0,0,0.0,0,0,0.0
2020-01-25,0,0,0.0,0,0,0.0
2020-01-26,2,2,0.0,0,0,0.0
2020-01-27,2,0,0.0,0,0,0.0
2020-01-28,2,0,0.0,0,0,0.0
2020-01-29,2,0,0.0,0,0,0.0
2020-01-30,2,0,0.0,0,0,0.0
2020-01-31,3,1,0.0,0,0,0.0
2020-02-01,3,0,0.0,0,0,0.0
2020-02-02,3,0,0.0,0,0,0.0
2020-02-03,6,3,0.0,0,0,0.0
2020-02-04,6,0,0.0,0,0,0.0
2020-02-05,6,0,0.0,0,0,0.0
2020-02-06,6,0,0.0,0,0,0.0
2020-02-07,6,0,0.0,0,0,0.0
2020-02-08,6,0,0.0,0,0,0.0
2020-02-09,6,0,0.0,0,0,0.0
2020-02-10,6,0,0.0,0,0,0.0
2020-02-11,7,1,0.0,0,0,0.0
2020-02-12,7,0,0.0,0,0,0.0
2020-02-13,8,1,0.0,0,0,0.0
2020-02-14,8,0,0.0,0,0,0.0
2020-02-15,8,0,0.0,0,0,0.0
2020-02-16,8,0,0.0,0,0,0.0
2020-02-17,8,0,0.0,0,0,0.0
2020-02-18,8,0,0.0,0,0,0.0
2020-02-19,8,0,0.0,0,0,0.0
2020-02-20,8,0,0.0,0,0,0.0
2020-02-21,10,2,0.0,0,0,0.0
2020-02-22,10,0,0.0,0,0,0.0
2020-02-23,10,0,0.0,0,0,0.0
2020-02-24,10,0,0.0,0,0,0.0
2020-02-25,10,0,0.0,0,0,0.0
2020-02-26,10,0,0.0,0,0,0.0
2020-02-27,11,1,0.0,0,0,0.0
2020-02-28,11,0,0.0,0,0,0.0
2020-02-29,12,1,0.0,0,0,0.0
2020-03-01,12,0,0.0,0,0,0.0
2020-03-02,21,9,0.0,0,0,0.0
2020-03-03,25,4,0.0,0,0,0.0
2020-03-04,35,10,0.0,1,1,2.86
2020-03-05,51,16,0.0,1,0,1.96
2020-03-06,59,8,0.0,1,0,1.69
2020-03-07,81,22,0.0,1,0,1.23
2020-03-08,95,14,0.0,1,0,1.05
2020-03-09,101,6,0.0,2,1,1.98
2020-03-10,144,43,0.0,2,0,1.39
2020-03-11,178,34,0.0,4,2,2.25
2020-03-12,221,43,0.0,4,0,1.81
2020-03-13,281,60,0.0,4,0,1.42
2020-03-14,371,90,0.0,4,0,1.08
2020-03-15,373,2,0.0,5,1,1.34
2020-03-16,557,184,0.0,7,2,1.26
2020-03-17,700,143,0.0,12,5,1.71
2020-03-18,831,131,0.0,16,4,1.93
2020-03-19,1009,178,0.0,20,4,1.98
2020-03-20,1243,234,0.0,24,4,1.93
2020-03-21,1412,169,0.0,27,3,1.91
2020-03-22,1653,241,0.0,36,9,2.18
2020-03-23,2115,462,0.01,42,6,1.99
2020-03-24,2545,430,0.01,51,9,2.0
2020-03-25,3013,468,0.01,69,18,2.29
2020-03-26,3914,901,0.01,82,13,2.1
2020-03-27,4671,757,0.01,99,17,2.12
2020-03-28,5114,443,0.01,147,48,2.87
2020-03-29,5867,753,0.01,128,-19,2.18
2020-03-30,7160,1293,0.02,149,21,2.08
2020-03-31,8237,1077,0.02,173,24,2.1
2020-04-01,9437,1200,0.02,199,26,2.11
2020-04-02,10815,1378,0.03,241,42,2.23
2020-04-03,12053,1238,0.03,265,24,2.2
2020-04-04,12850,797,0.03,287,22,2.23
2020-04-05,15046,2196,0.04,351,64,2.33
2020-04-06,16010,964,0.04,384,33,2.4
2020-04-07,17339,1329,0.04,431,47,2.49
2020-04-08,18779,1440,0.05,495,64,2.64
2020-04-09,19755,976,0.05,549,54,2.78
2020-04-10,21131,1376,0.05,590,41,2.79
2020-04-11,21731,600,0.05,609,19,2.8
2020-04-12,22817,1086,0.06,645,36,2.83
2020-04-13,23974,1157,0.06,711,66,2.97
2020-04-14,25479,1505,0.06,776,65,3.05
2020-04-15,26738,1259,0.07,872,96,3.26
2020-04-16,27709,971,0.07,963,91,3.48
2020-04-17,29494,1785,0.07,1045,82,3.54
2020-04-18,30829,1335,0.08,1145,100,3.71
2020-04-19,31689,861,0.08,1183,38,3.73
2020-04-20,33975,2286,0.09,1222,39,3.6
2020-04-21,35823,1848,0.09,1287,65,3.59
2020-04-22,37769,1946,0.1,1427,140,3.78
2020-04-23,39978,2209,0.1,1528,101,3.82
2020-04-24,41835,1857,0.11,1620,92,3.87
2020-04-25,42803,968,0.11,1687,67,3.94
2020-04-26,43921,1118,0.11,1725,38,3.93
2020-04-27,45423,1502,0.11,1780,55,3.92
2020-04-28,46750,1327,0.12,1859,79,3.98
2020-04-29,49346,2596,0.12,1948,89,3.95
2020-04-30,50749,1403,0.13,2027,79,3.99
2020-05-01,52574,1825,0.13,2126,99,4.04
2020-05-02,53871,1297,0.14,2180,54,4.05
2020-05-03,55361,1490,0.14,2218,38,4.01
2020-05-04,56458,1098,0.14,2282,64,4.04
2020-05-05,59078,2620,0.15,2381,99,4.03
2020-05-06,61284,2206,0.15,2464,83,4.02
2020-05-07,62912,1628,0.16,2536,72,4.03
2020-05-08,64607,1695,0.16,2617,81,4.05
2020-05-09,67328,2721,0.17,2692,75,4.0
2020-05-10,68274,946,0.17,2723,31,3.99
2020-05-11,70082,1808,0.18,2785,62,3.97
2020-05-12,71816,1734,0.18,2884,99,4.02
2020-05-13,73651,1835,0.19,2954,70,4.01
2020-05-14,75628,1977,0.19,3054,100,4.04
2020-05-15,77475,1847,0.2,3136,82,4.05
2020-05-16,79526,2051,0.2,3206,70,4.03
2020-05-17,80868,1342,0.2,3240,34,4.01
2020-05-18,82380,1512,0.21,3283,43,3.98
2020-05-19,84700,2320,0.21,3406,123,4.02
2020-05-20,86906,2206,0.22,3499,93,4.03
2020-05-21,89019,2113,0.23,3580,81,4.02
2020-05-22,91312,2293,0.23,3662,82,4.01
2020-05-23,93481,2169,0.24,3734,72,3.99
2020-05-24,94895,1414,0.24,3752,18,3.95
2020-05-25,97244,2349,0.25,3767,15,3.87
2020-05-26,100407,3163,0.25,3817,50,3.8
2020-05-27,102131,1725,0.26,3895,78,3.81
2020-05-28,104994,2862,0.27,3987,92,3.8
2020-05-29,107826,2832,0.27,4072,85,3.78
2020-05-30,111041,3215,0.28,4139,67,3.73
2020-05-31,113023,1982,0.29,4171,32,3.69
2020-06-01,115793,2770,0.29,4216,45,3.64
2020-06-02,118399,2607,0.3,4304,88,3.63
2020-06-03,120692,2293,0.31,4371,67,3.62
2020-06-04,123625,2933,0.31,4442,71,3.59
2020-06-05,127145,3520,0.32,4522,80,3.56
2020-06-06,129859,2714,0.33,4598,76,3.54
2020-06-07,131925,2066,0.33,4627,29,3.51
