UTC,Johnson,Kerr,Robertson,Rains,Williamson,Zapata,San Patricio,Rockwall,Swisher,Frio,Terry,Blanco,Hemphill,Ector,Presidio,70,Lavaca,226,Garza,Fort Bend,Dewitt,Floyd,Harrison,164,Callahan,Haskell,Lipscomb,Cass,Matagorda,Hudspeth,Jeff Davis,Palo Pinto,218,Jackson,Potter,Glasscock,El Paso,Bosque,Ellis,Erath,Denton,Kleberg,Scurry,Henderson,Hartley,Calhoun,Brooks,Orange,Gaines,Aransas,Maverick,Concho,Marion,Carson,Dallam,Zavala,Howard,Bowie,Coryell,Young,Jasper,Chambers,Jefferson,Mcmullen,Roberts,Foard,Travis,Trinity,Dickens,Lee,Franklin,192,Smith,Atascosa,Ochiltree,Lubbock,Borden,Wheeler,King,Sutton,Hays,Martin,Shackelford,Mcculloch,Irion,Coleman,119,Pecos,Burnet,Dimmit,Tarrant,Upshur,Hockley,Brazos,Mitchell,San Jacinto,222,Coke,Motley,Shelby,Live Oak,Hall,Goliad,Guadalupe,Karnes,Mason,Hardin,Duval,Fisher,Liberty,Polk,Ward,Brewster,Sterling,Brazoria,Comal,Navarro,Wilson,Montague,Armstrong,Hill,Oldham,186,Dawson,Wise,Archer,Kimble,Lamar,Comanche,Cooke,Willacy,Crockett,Crane,Randall,Falls,Camp,Washington,Lampasas,Midland,Moore,Tyler,Collin,Culberson,Bexar,Eastland,Hale,Yoakum,Nolan,Parker,Crosby,Dallas,Anderson,Terrell,Edwards,Deaf Smith,Victoria,Hardeman,GA,Freestone,Lynn,Gillespie,Schleicher,Bastrop,Baylor,48,Jones,Webb,Angelina,Hutchinson,Gonzales,Bailey,Reagan,Fannin,Loving,233,Cherokee,La Salle,Val Verde,53,Winkler,Parmer,Donley,Houston,Kent,Unknown,Hopkins,Burleson,Starr,Mills,Kendall,Somervell,Gray,Caldwell,Montgomery,Nacogdoches,Reeves,Kenedy,Titus,Madison,Uvalde,Andrews,Collingsworth,Cochran,Tom Green,Childress,Taylor,Nueces,Brown,Panola,Rusk,Kinney,Wilbarger,Mclennan,Hunt,Jack,Throckmorton,Hood,Milam,Refugio,Cameron,Harris,San Saba,Grimes,Waller,Leon,Wood,Jim Hogg,Van Zandt,Gregg,Kaufman,Cottle,Bee,Jim Wells,Red River,Clay,Briscoe,Sherman,Walker,NC,Upton,Bandera,Delta,TN,Wharton,Stephens,Bell,Galveston,Runnels,Real,Limestone,Morris,Hidalgo,Grayson,Knox,231,Hansford,Fayette,Newton,Hamilton,Llano,Lamb,Wichita,Castro,Menard,207,Medina,Austin,Colorado,Stonewall
2021-02-14 09:00:00,450.0,7.0,413.0,593.0,727.0,60.0,0.0,10.0,1.0,315.0,89.0,160.0,2.0,645.0,4.0,0.0,86.0,0.0,0.0,8.0,156.0,1.0,728.0,0.0,1795.0,0.0,105.0,1734.0,0.0,1.0,4.0,4.0,0.0,4.0,82.0,81.0,49.0,1251.0,301.0,0.0,73.0,12.0,70.0,0.0,35.0,0.0,29.0,0.0,0.0,73.0,4.0,10.0,1247.0,99.0,0.0,7.0,848.0,0.0,108.0,5.0,2798.0,43.0,1.0,27.0,1.0,1.0,9952.0,1.0,4.0,0.0,5.0,0.0,731.0,332.0,57.0,1.0,0.0,4.0,2.0,88.0,158.0,257.0,727.0,78.0,34.0,3.0,0.0,26.0,14.0,376.0,61.0,614.0,2.0,529.0,2.0,1.0,0.0,310.0,4.0,474.0,38.0,4.0,129.0,1.0,0.0,3857.0,0.0,434.0,11.0,0.0,1.0,117.0,4.0,8.0,521.0,454.0,0.0,5.0,7.0,3.0,924.0,0.0,0.0,139.0,1.0,1.0,2116.0,69.0,3158.0,0.0,0.0,10.0,1.0,245.0,222.0,147.0,21.0,605.0,413.0,0.0,0.0,3828.0,3.0,2547.0,2847.0,1.0,2.0,579.0,5.0,5.0,779.0,19.0,2.0,617.0,0.0,1292.0,1151.0,19.0,423.0,69.0,8.0,57.0,2.0,1.0,0.0,35.0,1452.0,0.0,5.0,0.0,1.0,45.0,195.0,12.0,0.0,1.0,1867.0,0.0,0.0,30.0,1.0,4.0,1.0,337.0,18902.0,2417.0,598.0,3755.0,141.0,493.0,134.0,0.0,81.0,860.0,120.0,9.0,8.0,8.0,1.0,262.0,431.0,4.0,4.0,0.0,0.0,694.0,89.0,1848.0,45.0,125.0,800.0,1.0,433.0,1842.0,6.0,1.0,3.0,6.0,1.0,81.0,796.0,38.0,2.0,2606.0,90.0,5.0,33.0,0.0,2251.0,409.0,4.0,0.0,435.0,77.0,2.0,728.0,0.0,0.0,0.0,51.0,0.0,2.0,0.0,93.0,1216.0,619.0,1037.0,0.0,396.0,2032.0,6.0,73.0,2747.0,4.0,0.0,1.0,0.0,4.0,329.0,478.0,610.0,1.0,1.0,193.0,0.0,1951.0,575.0,878.0,4.0
2021-02-14 10:00:00,450.0,93.0,413.0,593.0,117.0,60.0,0.0,10.0,1.0,315.0,89.0,87.0,2.0,454.0,4.0,0.0,63.0,0.0,0.0,7.0,58.0,1.0,728.0,0.0,1795.0,0.0,105.0,1734.0,0.0,1.0,4.0,4.0,0.0,4.0,49.0,225.0,49.0,1251.0,296.0,0.0,90.0,12.0,70.0,0.0,35.0,0.0,30.0,1.0,152.0,60.0,4.0,9.0,1247.0,99.0,33.0,79.0,409.0,0.0,108.0,5.0,2798.0,43.0,1.0,27.0,1.0,1.0,13735.0,1.0,0.0,0.0,5.0,0.0,731.0,332.0,57.0,2.0,67.0,4.0,0.0,76.0,158.0,262.0,727.0,2020.0,37.0,3.0,0.0,27.0,14.0,376.0,0.0,614.0,2.0,531.0,2.0,1.0,0.0,310.0,4.0,474.0,38.0,4.0,129.0,1.0,36.0,463.0,0.0,434.0,11.0,0.0,1.0,117.0,4.0,8.0,517.0,454.0,0.0,8.0,7.0,3.0,924.0,0.0,0.0,34.0,1.0,1.0,290.0,69.0,3158.0,0.0,820.0,10.0,1.0,245.0,222.0,147.0,21.0,605.0,1623.0,0.0,0.0,3828.0,3.0,2467.0,2847.0,1.0,2.0,579.0,250.0,5.0,3682.0,19.0,2.0,618.0,1.0,514.0,1151.0,19.0,423.0,69.0,3881.0,58.0,2.0,1.0,0.0,35.0,1440.0,17.0,5.0,1.0,1.0,15.0,195.0,12.0,0.0,1.0,1867.0,0.0,0.0,30.0,1.0,4.0,1.0,337.0,18902.0,2417.0,598.0,3755.0,141.0,179.0,134.0,0.0,81.0,767.0,120.0,9.0,8.0,8.0,1.0,262.0,431.0,4.0,4.0,145.0,0.0,694.0,90.0,1847.0,45.0,125.0,800.0,1.0,434.0,1842.0,0.0,1.0,3.0,6.0,1.0,27.0,795.0,2.0,3.0,2606.0,97.0,5.0,33.0,0.0,2253.0,392.0,4.0,0.0,431.0,77.0,2.0,728.0,0.0,1.0,0.0,51.0,0.0,2.0,0.0,94.0,1216.0,620.0,1036.0,0.0,4262.0,1780.0,6.0,65.0,2750.0,4.0,0.0,1.0,0.0,4.0,329.0,212.0,610.0,0.0,1.0,149.0,0.0,1951.0,574.0,878.0,4.0
2021-02-14 11:00:00,451.0,2072.0,413.0,593.0,191.0,60.0,0.0,23.0,1.0,315.0,89.0,170.0,2.0,357.0,4.0,0.0,139.0,0.0,0.0,6.0,145.0,1.0,735.0,0.0,1795.0,0.0,105.0,158.0,4.0,1.0,4.0,9.0,0.0,4.0,36.0,257.0,49.0,1251.0,296.0,1.0,101.0,12.0,70.0,12.0,35.0,4.0,30.0,1.0,59.0,4.0,4.0,116.0,1247.0,99.0,33.0,79.0,369.0,1.0,34.0,5.0,2798.0,44.0,1.0,27.0,1.0,1.0,13746.0,1.0,0.0,0.0,5.0,0.0,730.0,332.0,57.0,2.0,67.0,4.0,0.0,223.0,158.0,187.0,727.0,33.0,55.0,3.0,0.0,26.0,16.0,376.0,16.0,614.0,2.0,531.0,2.0,1.0,0.0,306.0,4.0,474.0,38.0,4.0,129.0,1.0,36.0,463.0,0.0,434.0,11.0,3.0,1.0,117.0,4.0,19.0,575.0,454.0,1.0,8.0,7.0,3.0,924.0,0.0,0.0,34.0,1.0,1.0,203.0,69.0,3158.0,0.0,820.0,10.0,5.0,245.0,223.0,147.0,21.0,605.0,2894.0,0.0,0.0,3827.0,3.0,2427.0,2847.0,1.0,2.0,580.0,5.0,5.0,2520.0,0.0,2.0,691.0,1.0,517.0,1151.0,19.0,1219.0,69.0,3943.0,58.0,2.0,1.0,0.0,35.0,1441.0,17.0,5.0,60.0,1.0,22.0,196.0,12.0,0.0,1.0,1867.0,0.0,0.0,30.0,1.0,4.0,1.0,337.0,18902.0,2417.0,598.0,3755.0,141.0,36.0,134.0,2.0,81.0,858.0,120.0,99.0,8.0,8.0,1.0,179.0,386.0,4.0,4.0,145.0,0.0,690.0,101.0,1847.0,45.0,125.0,800.0,1.0,434.0,1842.0,0.0,1.0,10.0,5.0,1.0,7.0,795.0,2.0,3.0,2604.0,106.0,5.0,33.0,1.0,2253.0,392.0,4.0,0.0,431.0,77.0,2.0,728.0,1.0,1.0,0.0,43.0,39.0,2.0,0.0,93.0,1217.0,456.0,1037.0,0.0,515.0,1742.0,6.0,87.0,2748.0,4.0,0.0,1.0,0.0,4.0,329.0,215.0,610.0,1.0,1.0,6.0,0.0,2036.0,574.0,878.0,4.0
2021-02-14 12:00:00,452.0,131.0,413.0,593.0,140.0,60.0,4.0,23.0,1.0,315.0,89.0,194.0,2.0,269.0,4.0,0.0,194.0,0.0,1.0,0.0,86.0,1.0,735.0,0.0,1795.0,0.0,105.0,0.0,4.0,1.0,4.0,9.0,0.0,4.0,38.0,284.0,54.0,1251.0,1538.0,1.0,101.0,30.0,70.0,12.0,35.0,4.0,30.0,0.0,6.0,10.0,4.0,116.0,1247.0,99.0,34.0,79.0,352.0,1.0,34.0,5.0,2798.0,44.0,15.0,27.0,1.0,1.0,10258.0,1.0,0.0,0.0,5.0,0.0,564.0,336.0,57.0,1.0,79.0,4.0,0.0,186.0,160.0,72.0,727.0,22.0,55.0,3.0,0.0,38.0,16.0,376.0,16.0,618.0,2.0,531.0,123.0,1.0,0.0,306.0,4.0,474.0,38.0,4.0,129.0,2.0,36.0,463.0,0.0,434.0,11.0,3.0,1.0,117.0,4.0,1.0,576.0,454.0,1.0,8.0,7.0,3.0,924.0,0.0,0.0,39.0,1.0,1.0,199.0,69.0,3158.0,0.0,820.0,10.0,4.0,245.0,223.0,147.0,21.0,626.0,2008.0,0.0,0.0,3827.0,3.0,2447.0,2847.0,1.0,2.0,581.0,294.0,5.0,1781.0,0.0,2.0,695.0,1.0,717.0,1151.0,19.0,1218.0,69.0,31.0,58.0,2.0,1.0,0.0,57.0,1445.0,17.0,5.0,84.0,1.0,102.0,196.0,12.0,0.0,1.0,1867.0,0.0,0.0,30.0,1.0,4.0,1.0,337.0,18902.0,2417.0,598.0,3755.0,141.0,180.0,134.0,2.0,81.0,853.0,120.0,99.0,8.0,8.0,1.0,177.0,356.0,4.0,4.0,1.0,0.0,690.0,121.0,1848.0,45.0,125.0,800.0,1.0,434.0,1842.0,0.0,1.0,3.0,5.0,1.0,18.0,800.0,2.0,3.0,2604.0,102.0,7.0,33.0,1.0,2237.0,388.0,4.0,0.0,432.0,77.0,2.0,728.0,1.0,1.0,0.0,22.0,7.0,2.0,0.0,86.0,1217.0,464.0,1036.0,0.0,475.0,1740.0,6.0,88.0,2747.0,4.0,0.0,1.0,0.0,4.0,329.0,216.0,610.0,0.0,1.0,5.0,0.0,1946.0,571.0,878.0,4.0
2021-02-14 13:00:00,460.0,2079.0,449.0,593.0,135.0,60.0,4.0,23.0,1.0,315.0,89.0,243.0,2.0,272.0,4.0,0.0,191.0,0.0,1.0,0.0,5.0,1.0,735.0,0.0,1795.0,0.0,105.0,4.0,4.0,1.0,9.0,9.0,0.0,4.0,34.0,374.0,230.0,1251.0,1538.0,1.0,88.0,30.0,70.0,12.0,43.0,4.0,30.0,1.0,0.0,100.0,4.0,117.0,1247.0,99.0,34.0,79.0,530.0,1.0,34.0,5.0,2798.0,44.0,15.0,27.0,1.0,1.0,10263.0,1.0,0.0,0.0,1.0,0.0,564.0,336.0,57.0,1.0,79.0,4.0,0.0,198.0,162.0,50.0,727.0,0.0,68.0,3.0,0.0,39.0,17.0,376.0,30.0,619.0,2.0,532.0,357.0,1.0,0.0,330.0,4.0,474.0,39.0,4.0,60.0,2.0,36.0,464.0,0.0,434.0,11.0,3.0,1.0,117.0,4.0,55.0,574.0,454.0,1.0,8.0,7.0,3.0,924.0,0.0,0.0,68.0,3.0,1.0,148.0,69.0,3158.0,1.0,820.0,10.0,4.0,245.0,360.0,147.0,13.0,642.0,2050.0,0.0,0.0,3827.0,3.0,2389.0,2847.0,1.0,2.0,581.0,83.0,5.0,1791.0,1.0,2.0,452.0,0.0,488.0,1151.0,19.0,1202.0,69.0,4162.0,13.0,2.0,1.0,0.0,57.0,1445.0,17.0,15.0,91.0,1.0,109.0,196.0,12.0,0.0,1.0,1867.0,0.0,0.0,30.0,1.0,4.0,1.0,337.0,18902.0,2417.0,598.0,3755.0,141.0,180.0,134.0,2.0,81.0,853.0,121.0,99.0,8.0,8.0,1.0,177.0,341.0,4.0,4.0,190.0,0.0,1813.0,117.0,1848.0,45.0,125.0,800.0,1.0,431.0,1857.0,0.0,1.0,3.0,5.0,1.0,11.0,803.0,3.0,2.0,2618.0,102.0,3.0,33.0,1.0,2237.0,386.0,4.0,4.0,432.0,77.0,2.0,728.0,1.0,1.0,0.0,53.0,3.0,2.0,0.0,87.0,1216.0,544.0,1084.0,11.0,496.0,1825.0,6.0,88.0,2748.0,4.0,0.0,1.0,0.0,4.0,329.0,217.0,610.0,1.0,1.0,5.0,0.0,1965.0,572.0,880.0,4.0
2021-02-14 14:00:00,480.0,2259.0,484.0,593.0,145.0,60.0,4.0,23.0,1.0,315.0,218.0,269.0,2.0,685.0,4.0,0.0,49.0,0.0,1.0,11.0,280.0,1.0,735.0,0.0,1795.0,0.0,105.0,4.0,4.0,1.0,9.0,9.0,0.0,4.0,34.0,2.0,778.0,1251.0,1235.0,1.0,6794.0,28.0,70.0,12.0,43.0,4.0,30.0,1.0,172.0,104.0,5.0,1.0,1247.0,99.0,1.0,79.0,459.0,1.0,69.0,5.0,2798.0,77.0,18.0,23.0,1.0,1.0,10394.0,1.0,0.0,1.0,1.0,0.0,574.0,336.0,57.0,4.0,79.0,4.0,0.0,199.0,163.0,51.0,727.0,89.0,19.0,3.0,0.0,112.0,17.0,376.0,36.0,619.0,2.0,532.0,379.0,1.0,0.0,330.0,0.0,474.0,39.0,4.0,0.0,2.0,36.0,464.0,0.0,434.0,11.0,0.0,1.0,117.0,4.0,332.0,566.0,455.0,1.0,8.0,7.0,3.0,926.0,0.0,0.0,69.0,7.0,1.0,207.0,69.0,3158.0,1.0,820.0,10.0,1.0,424.0,356.0,147.0,362.0,679.0,1618.0,0.0,0.0,3830.0,3.0,2408.0,2847.0,1.0,2.0,593.0,63.0,5.0,793.0,1.0,2.0,852.0,0.0,309.0,1151.0,19.0,1162.0,69.0,4301.0,353.0,0.0,1.0,0.0,57.0,1449.0,17.0,15.0,25.0,1.0,143.0,196.0,12.0,0.0,0.0,1867.0,2.0,0.0,30.0,1.0,4.0,1.0,337.0,18901.0,2417.0,598.0,3759.0,141.0,182.0,134.0,2.0,81.0,767.0,121.0,99.0,8.0,8.0,1.0,171.0,203.0,4.0,4.0,235.0,0.0,1825.0,95.0,1848.0,45.0,125.0,800.0,1.0,414.0,1857.0,1.0,1.0,3.0,5.0,1.0,57.0,814.0,3.0,132.0,2618.0,101.0,4.0,33.0,1.0,2241.0,386.0,4.0,4.0,432.0,77.0,2.0,728.0,1.0,1.0,0.0,279.0,3.0,2.0,0.0,87.0,1216.0,1066.0,1086.0,11.0,457.0,3630.0,6.0,76.0,2748.0,4.0,0.0,1.0,3.0,4.0,329.0,238.0,610.0,2.0,1.0,29.0,0.0,1950.0,488.0,880.0,4.0
2021-02-14 15:00:00,455.0,2379.0,484.0,593.0,148.0,60.0,0.0,85.0,1.0,315.0,0.0,242.0,2.0,775.0,4.0,0.0,143.0,0.0,1.0,10.0,166.0,1.0,735.0,0.0,1795.0,0.0,105.0,33.0,4.0,1.0,9.0,9.0,0.0,4.0,35.0,394.0,48.0,1251.0,1600.0,1.0,6796.0,29.0,70.0,2.0,43.0,4.0,30.0,1.0,51.0,14.0,5.0,1.0,1247.0,99.0,0.0,79.0,459.0,1.0,248.0,5.0,2798.0,44.0,5.0,23.0,1.0,1.0,10011.0,1.0,0.0,1.0,5.0,0.0,618.0,336.0,57.0,4.0,79.0,4.0,0.0,245.0,162.0,50.0,727.0,126.0,106.0,3.0,0.0,112.0,17.0,376.0,585.0,697.0,2.0,532.0,258.0,0.0,0.0,324.0,0.0,474.0,6.0,4.0,0.0,2.0,22.0,464.0,0.0,434.0,11.0,36.0,1.0,117.0,4.0,325.0,576.0,456.0,1.0,8.0,6.0,3.0,926.0,0.0,0.0,305.0,17.0,1.0,278.0,69.0,3158.0,1.0,820.0,12.0,1.0,268.0,258.0,147.0,0.0,681.0,1647.0,0.0,0.0,3850.0,3.0,2390.0,2847.0,1.0,2.0,611.0,95.0,5.0,949.0,58.0,2.0,1693.0,1.0,313.0,1151.0,19.0,1206.0,190.0,4643.0,14.0,5.0,1.0,0.0,57.0,1440.0,17.0,15.0,163.0,1.0,75.0,196.0,12.0,0.0,0.0,1867.0,2.0,0.0,31.0,0.0,4.0,1.0,337.0,18903.0,2408.0,598.0,3759.0,141.0,198.0,162.0,2.0,100.0,888.0,121.0,99.0,8.0,8.0,1.0,149.0,115.0,4.0,4.0,2.0,0.0,1829.0,65.0,1855.0,45.0,125.0,800.0,1.0,417.0,1857.0,1.0,1.0,10.0,5.0,1.0,63.0,812.0,25.0,132.0,2620.0,101.0,4.0,33.0,1.0,2237.0,388.0,4.0,4.0,430.0,77.0,2.0,728.0,1.0,1.0,0.0,54.0,18.0,2.0,0.0,165.0,1220.0,1084.0,1038.0,11.0,458.0,3634.0,6.0,314.0,2749.0,4.0,0.0,1.0,3.0,4.0,329.0,239.0,610.0,1.0,1.0,29.0,0.0,952.0,571.0,879.0,4.0
2021-02-14 16:00:00,1012.0,285.0,499.0,593.0,230.0,60.0,0.0,27.0,0.0,315.0,5.0,291.0,2.0,1047.0,4.0,0.0,134.0,0.0,1.0,48.0,246.0,1.0,728.0,0.0,1795.0,0.0,105.0,1.0,4.0,1.0,20.0,9.0,0.0,4.0,34.0,392.0,48.0,1251.0,1613.0,1.0,6858.0,26.0,607.0,1.0,0.0,4.0,30.0,2.0,353.0,124.0,5.0,4.0,1247.0,99.0,0.0,79.0,500.0,1.0,247.0,5.0,2798.0,43.0,3.0,23.0,1.0,1.0,10191.0,1.0,4.0,1.0,5.0,0.0,700.0,336.0,57.0,11.0,63.0,4.0,0.0,219.0,161.0,70.0,727.0,22.0,3.0,3.0,0.0,112.0,17.0,376.0,774.0,618.0,2.0,532.0,1578.0,0.0,0.0,324.0,0.0,474.0,7.0,4.0,0.0,377.0,22.0,464.0,0.0,438.0,11.0,1.0,0.0,117.0,7.0,5.0,579.0,460.0,1.0,5.0,6.0,3.0,946.0,0.0,0.0,283.0,228.0,1.0,741.0,69.0,3158.0,1.0,4.0,14.0,1.0,372.0,386.0,147.0,363.0,585.0,1840.0,0.0,0.0,5477.0,3.0,2245.0,2847.0,0.0,3.0,681.0,0.0,5.0,1144.0,105.0,2.0,1394.0,1.0,378.0,1151.0,19.0,1208.0,193.0,5263.0,94.0,1.0,1.0,0.0,57.0,1440.0,17.0,15.0,172.0,1.0,154.0,196.0,12.0,0.0,1.0,1866.0,2.0,0.0,31.0,0.0,4.0,1.0,337.0,18904.0,2438.0,598.0,3759.0,141.0,211.0,133.0,2.0,100.0,854.0,121.0,99.0,8.0,8.0,1.0,153.0,100.0,4.0,4.0,309.0,0.0,1942.0,70.0,1848.0,45.0,130.0,800.0,1.0,429.0,1857.0,1.0,1.0,7.0,5.0,1.0,80.0,820.0,6.0,2.0,2622.0,101.0,106.0,33.0,162.0,2237.0,389.0,4.0,9.0,430.0,77.0,2.0,728.0,1.0,1.0,0.0,264.0,4.0,2.0,0.0,89.0,1220.0,1122.0,1049.0,11.0,475.0,3634.0,6.0,65.0,2749.0,4.0,0.0,1.0,3.0,4.0,329.0,3219.0,610.0,7.0,1.0,51.0,0.0,681.0,573.0,879.0,4.0
2021-02-14 17:00:00,1199.0,594.0,635.0,593.0,188.0,60.0,8.0,67.0,0.0,315.0,5.0,209.0,2.0,888.0,4.0,0.0,111.0,0.0,4.0,4.0,78.0,1.0,728.0,0.0,1795.0,0.0,105.0,8.0,4.0,1.0,18.0,9.0,0.0,4.0,36.0,421.0,47.0,1251.0,1709.0,1.0,6787.0,27.0,449.0,0.0,0.0,4.0,30.0,2.0,86.0,110.0,0.0,4.0,1247.0,99.0,0.0,75.0,492.0,0.0,247.0,5.0,2798.0,44.0,4.0,23.0,1.0,0.0,9979.0,1.0,4.0,1.0,5.0,0.0,621.0,332.0,57.0,685.0,63.0,4.0,0.0,254.0,165.0,128.0,727.0,0.0,4.0,3.0,0.0,111.0,93.0,376.0,682.0,619.0,2.0,532.0,1046.0,0.0,0.0,619.0,0.0,474.0,7.0,4.0,0.0,1.0,22.0,465.0,0.0,438.0,11.0,1.0,77.0,119.0,4.0,469.0,590.0,463.0,1.0,7.0,7.0,2.0,946.0,0.0,0.0,0.0,36.0,23.0,755.0,69.0,3158.0,1.0,4.0,15.0,11.0,883.0,408.0,147.0,0.0,585.0,2347.0,0.0,0.0,5650.0,3.0,2271.0,2847.0,0.0,213.0,724.0,66.0,5.0,2957.0,104.0,2.0,1172.0,0.0,421.0,1151.0,19.0,1209.0,138.0,5488.0,389.0,41.0,1.0,0.0,53.0,1444.0,17.0,15.0,165.0,1.0,110.0,194.0,12.0,0.0,0.0,1869.0,2.0,0.0,31.0,1.0,4.0,2.0,337.0,18907.0,2438.0,598.0,3759.0,141.0,49.0,133.0,4.0,79.0,771.0,121.0,101.0,8.0,8.0,1.0,152.0,100.0,4.0,4.0,214.0,0.0,2934.0,69.0,1848.0,40.0,122.0,800.0,1.0,453.0,1900.0,1.0,1.0,152.0,6.0,1.0,47.0,1006.0,6.0,2.0,2643.0,101.0,334.0,33.0,1.0,2237.0,394.0,4.0,9.0,430.0,77.0,10.0,728.0,1.0,1.0,0.0,78.0,5.0,2.0,0.0,89.0,1220.0,1329.0,1040.0,11.0,459.0,2914.0,6.0,91.0,5141.0,4.0,0.0,1.0,3.0,4.0,329.0,3586.0,610.0,15.0,1.0,45.0,0.0,848.0,576.0,883.0,4.0
2021-02-14 18:00:00,1077.0,398.0,635.0,593.0,226.0,60.0,44.0,65.0,0.0,315.0,0.0,153.0,2.0,1350.0,9.0,0.0,101.0,0.0,0.0,3.0,102.0,1.0,728.0,0.0,1795.0,0.0,105.0,0.0,0.0,1.0,18.0,9.0,0.0,4.0,2.0,433.0,47.0,1249.0,1934.0,46.0,3598.0,37.0,536.0,1.0,0.0,4.0,31.0,2.0,399.0,6.0,4.0,3.0,1247.0,99.0,0.0,75.0,855.0,0.0,247.0,5.0,2798.0,43.0,5.0,22.0,1.0,1.0,10269.0,1.0,4.0,1.0,1.0,0.0,669.0,332.0,57.0,688.0,63.0,4.0,0.0,252.0,116.0,777.0,727.0,123.0,15.0,3.0,0.0,111.0,33.0,376.0,567.0,598.0,2.0,530.0,1182.0,3.0,0.0,591.0,0.0,474.0,20.0,4.0,5.0,200.0,22.0,464.0,0.0,438.0,11.0,0.0,63.0,119.0,5.0,494.0,521.0,545.0,0.0,5.0,7.0,2.0,1026.0,0.0,0.0,1.0,14.0,43.0,749.0,75.0,3157.0,1.0,4.0,15.0,11.0,58.0,397.0,147.0,4.0,585.0,3209.0,0.0,0.0,4218.0,3.0,2660.0,2847.0,0.0,6.0,778.0,12.0,5.0,2829.0,106.0,2.0,1207.0,46.0,343.0,1151.0,19.0,418.0,137.0,5582.0,70.0,40.0,1.0,0.0,35.0,1440.0,17.0,15.0,183.0,1.0,279.0,203.0,12.0,0.0,1.0,1866.0,2.0,0.0,31.0,1.0,4.0,1.0,337.0,18906.0,2409.0,597.0,3759.0,141.0,217.0,133.0,29.0,93.0,853.0,121.0,101.0,8.0,8.0,1.0,158.0,101.0,4.0,4.0,98.0,0.0,3708.0,98.0,1847.0,36.0,122.0,800.0,0.0,528.0,1898.0,1.0,1.0,10.0,11.0,1.0,183.0,1000.0,4.0,2.0,2642.0,99.0,104.0,34.0,161.0,2241.0,478.0,4.0,13.0,430.0,77.0,10.0,728.0,1.0,2.0,0.0,265.0,252.0,2.0,0.0,89.0,1204.0,2364.0,1037.0,0.0,462.0,2916.0,6.0,200.0,5173.0,4.0,0.0,0.0,3.0,4.0,329.0,305.0,610.0,160.0,1.0,46.0,0.0,288.0,608.0,883.0,4.0
2021-02-14 19:00:00,1076.0,2919.0,624.0,590.0,701.0,60.0,20.0,52.0,0.0,315.0,0.0,228.0,38.0,754.0,9.0,0.0,100.0,0.0,0.0,3.0,192.0,1.0,732.0,0.0,1795.0,0.0,105.0,0.0,0.0,1.0,11.0,9.0,0.0,4.0,0.0,522.0,48.0,1249.0,2055.0,45.0,3597.0,36.0,531.0,6.0,0.0,4.0,31.0,1.0,40.0,0.0,148.0,2.0,1247.0,99.0,0.0,7.0,749.0,0.0,282.0,5.0,2798.0,43.0,10.0,22.0,1.0,0.0,10371.0,1.0,4.0,1.0,1.0,0.0,672.0,346.0,57.0,680.0,63.0,4.0,0.0,310.0,198.0,577.0,727.0,123.0,122.0,3.0,0.0,112.0,47.0,349.0,428.0,597.0,2.0,530.0,1247.0,0.0,0.0,335.0,0.0,474.0,6.0,4.0,5.0,1.0,650.0,464.0,0.0,438.0,11.0,1.0,0.0,119.0,5.0,468.0,513.0,464.0,0.0,7.0,7.0,1.0,1026.0,0.0,0.0,48.0,570.0,43.0,795.0,76.0,3157.0,1.0,0.0,32.0,11.0,62.0,395.0,147.0,2.0,585.0,2458.0,0.0,0.0,4356.0,3.0,2816.0,2847.0,0.0,0.0,797.0,742.0,5.0,2691.0,2.0,2.0,1313.0,0.0,311.0,1151.0,19.0,436.0,0.0,5676.0,465.0,1.0,1.0,0.0,33.0,1453.0,0.0,15.0,359.0,1.0,4.0,194.0,12.0,0.0,1.0,1866.0,2.0,0.0,31.0,0.0,4.0,2.0,337.0,18907.0,2409.0,598.0,3755.0,141.0,227.0,83.0,30.0,98.0,855.0,121.0,101.0,8.0,8.0,143.0,146.0,120.0,4.0,4.0,159.0,0.0,3053.0,96.0,1847.0,36.0,118.0,800.0,0.0,589.0,1911.0,2.0,1.0,20.0,7.0,1.0,112.0,1122.0,5.0,2.0,2609.0,99.0,2.0,99.0,0.0,2241.0,391.0,4.0,8.0,430.0,77.0,10.0,728.0,0.0,2.0,0.0,46.0,89.0,2.0,0.0,88.0,1204.0,1385.0,1075.0,0.0,460.0,2966.0,6.0,200.0,5229.0,4.0,0.0,1.0,3.0,4.0,329.0,44.0,610.0,167.0,1.0,84.0,0.0,279.0,580.0,890.0,4.0
