station,valid,tmpc,dwpc,relh,sped
BTR,2020-05-08 00:00,M,M,M,9.20
LIT,2020-05-08 00:00,M,M,M,10.35
DSM,2020-05-08 00:00,M,M,M,9.20
MSP,2020-05-08 00:00,M,M,M,16.10
MDW,2020-05-08 00:00,M,M,M,5.75
BTR,2020-05-08 00:05,M,M,M,10.35
LIT,2020-05-08 00:05,M,M,M,9.20
DSM,2020-05-08 00:05,M,M,M,8.05
MSP,2020-05-08 00:05,M,M,M,12.65
MDW,2020-05-08 00:05,M,M,M,5.75
BTR,2020-05-08 00:10,M,M,M,9.20
LIT,2020-05-08 00:10,M,M,M,11.50
DSM,2020-05-08 00:10,M,M,M,8.05
MSP,2020-05-08 00:10,M,M,M,14.95
MDW,2020-05-08 00:10,M,M,M,5.75
BTR,2020-05-08 00:15,M,M,M,8.05
OZW,2020-05-08 00:15,3.50,-4.61,55.35,4.60
LIT,2020-05-08 00:15,M,M,M,11.50
DSM,2020-05-08 00:15,M,M,M,9.20
MSP,2020-05-08 00:15,M,M,M,17.25
MDW,2020-05-08 00:15,M,M,M,5.75
BTR,2020-05-08 00:20,M,M,M,9.20
LIT,2020-05-08 00:20,M,M,M,12.65
DSM,2020-05-08 00:20,M,M,M,8.05
MSP,2020-05-08 00:20,M,M,M,16.10
MDW,2020-05-08 00:20,M,M,M,5.75
BTR,2020-05-08 00:25,M,M,M,5.75
LIT,2020-05-08 00:25,M,M,M,14.95
DSM,2020-05-08 00:25,M,M,M,5.75
MSP,2020-05-08 00:25,M,M,M,12.65
MDW,2020-05-08 00:25,M,M,M,5.75
BTR,2020-05-08 00:30,M,M,M,9.20
LIT,2020-05-08 00:30,M,M,M,12.65
DSM,2020-05-08 00:30,M,M,M,5.75
MSP,2020-05-08 00:30,M,M,M,16.10
MDW,2020-05-08 00:30,M,M,M,5.75
BTR,2020-05-08 00:35,M,M,M,9.20
OZW,2020-05-08 00:35,3.28,-4.00,58.87,3.45
LIT,2020-05-08 00:35,M,M,M,11.50
DSM,2020-05-08 00:35,M,M,M,5.75
MSP,2020-05-08 00:35,M,M,M,11.50
MDW,2020-05-08 00:35,M,M,M,5.75
OZW,2020-05-08 00:36,3.28,-4.00,58.87,3.45
BTR,2020-05-08 00:40,M,M,M,10.35
LIT,2020-05-08 00:40,M,M,M,10.35
DSM,2020-05-08 00:40,M,M,M,5.75
MSP,2020-05-08 00:40,M,M,M,14.95
MDW,2020-05-08 00:40,M,M,M,5.75
