station,valid,tmpc,dwpc,relh,sped
DSM,2021-11-17 00:00,M,M,M,12.65
LIT,2021-11-17 00:00,M,M,M,12.65
BTR,2021-11-17 00:00,M,M,M,5.75
MSP,2021-11-17 00:00,M,M,M,10.35
SPI,2021-11-17 00:00,M,M,M,14.95
MSP,2021-11-17 00:05,M,M,M,9.20
BTR,2021-11-17 00:05,M,M,M,8.05
LIT,2021-11-17 00:05,M,M,M,14.95
DSM,2021-11-17 00:05,M,M,M,10.35
SPI,2021-11-17 00:10,M,M,M,12.65
MSP,2021-11-17 00:10,M,M,M,8.05
DSM,2021-11-17 00:10,M,M,M,10.35
BTR,2021-11-17 00:10,M,M,M,5.75
LIT,2021-11-17 00:10,M,M,M,12.65
LIT,2021-11-17 00:15,M,M,M,12.65
DSM,2021-11-17 00:15,M,M,M,10.35
OZW,2021-11-17 00:15,5.72,2.78,81.35,12.65
BTR,2021-11-17 00:15,M,M,M,5.75
MSP,2021-11-17 00:15,M,M,M,9.20
SPI,2021-11-17 00:15,M,M,M,16.10
LIT,2021-11-17 00:20,M,M,M,11.50
SPI,2021-11-17 00:20,M,M,M,17.25
MSP,2021-11-17 00:20,M,M,M,9.20
BTR,2021-11-17 00:20,M,M,M,5.75
DSM,2021-11-17 00:20,M,M,M,9.20
DSM,2021-11-17 00:25,M,M,M,9.20
BTR,2021-11-17 00:25,M,M,M,5.75
SPI,2021-11-17 00:25,M,M,M,12.65
LIT,2021-11-17 00:25,M,M,M,11.50
MSP,2021-11-17 00:25,M,M,M,5.75
SPI,2021-11-17 00:30,M,M,M,16.10
DSM,2021-11-17 00:30,M,M,M,11.50
BTR,2021-11-17 00:30,M,M,M,5.75
MSP,2021-11-17 00:30,M,M,M,5.75
LIT,2021-11-17 00:30,M,M,M,11.50
LIT,2021-11-17 00:35,M,M,M,12.65
MSP,2021-11-17 00:35,M,M,M,4.60
DSM,2021-11-17 00:35,M,M,M,12.65
BTR,2021-11-17 00:35,M,M,M,5.75
OZW,2021-11-17 00:35,6.00,3.00,81.07,10.35
SPI,2021-11-17 00:35,M,M,M,16.10
SPI,2021-11-17 00:40,M,M,M,17.25
MSP,2021-11-17 00:40,M,M,M,5.75
LIT,2021-11-17 00:40,M,M,M,10.35
DSM,2021-11-17 00:40,M,M,M,10.35
BTR,2021-11-17 00:40,M,M,M,5.75
MSP,2021-11-17 00:45,M,M,M,5.75
BTR,2021-11-17 00:45,M,M,M,5.75
SPI,2021-11-17 00:45,M,M,M,16.10
LIT,2021-11-17 00:45,M,M,M,12.65
DSM,2021-11-17 00:45,M,M,M,14.95
BTR,2021-11-17 00:50,M,M,M,5.75
LIT,2021-11-17 00:50,M,M,M,12.65
MSP,2021-11-17 00:50,M,M,M,5.75
DSM,2021-11-17 00:50,M,M,M,18.40
SPI,2021-11-17 00:50,M,M,M,16.10
SPI,2021-11-17 00:52,16.11,12.22,77.72,16.10
