station,valid,tmpc,dwpc,relh,sped
BTR,2020-05-03 00:00,M,M,M,9.20
LIT,2020-05-03 00:00,M,M,M,2.30
DSM,2020-05-03 00:00,M,M,M,4.60
MSP,2020-05-03 00:00,M,M,M,5.75
MDW,2020-05-03 00:00,M,M,M,9.20
BTR,2020-05-03 00:05,M,M,M,9.20
LIT,2020-05-03 00:05,M,M,M,2.30
DSM,2020-05-03 00:05,M,M,M,4.60
MSP,2020-05-03 00:05,M,M,M,5.75
MDW,2020-05-03 00:05,M,M,M,8.05
BTR,2020-05-03 00:10,M,M,M,9.20
LIT,2020-05-03 00:10,M,M,M,2.30
DSM,2020-05-03 00:10,M,M,M,4.60
MSP,2020-05-03 00:10,M,M,M,5.75
MDW,2020-05-03 00:10,M,M,M,8.05
BTR,2020-05-03 00:15,M,M,M,8.05
OZW,2020-05-03 00:15,14.00,9.50,74.29,4.60
LIT,2020-05-03 00:15,M,M,M,0.00
DSM,2020-05-03 00:15,M,M,M,4.60
MSP,2020-05-03 00:15,M,M,M,5.75
MDW,2020-05-03 00:15,M,M,M,9.20
OZW,2020-05-03 00:16,13.89,9.61,75.39,4.60
BTR,2020-05-03 00:20,M,M,M,8.05
LIT,2020-05-03 00:20,M,M,M,0.00
DSM,2020-05-03 00:20,M,M,M,4.60
MSP,2020-05-03 00:20,M,M,M,5.75
MDW,2020-05-03 00:20,M,M,M,10.35
BTR,2020-05-03 00:25,M,M,M,9.20
LIT,2020-05-03 00:25,M,M,M,0.00
DSM,2020-05-03 00:25,M,M,M,5.75
MSP,2020-05-03 00:25,M,M,M,5.75
MDW,2020-05-03 00:25,M,M,M,8.05
BTR,2020-05-03 00:30,M,M,M,8.05
LIT,2020-05-03 00:30,M,M,M,0.00
DSM,2020-05-03 00:30,M,M,M,5.75
MSP,2020-05-03 00:30,M,M,M,5.75
MDW,2020-05-03 00:30,M,M,M,9.20
BTR,2020-05-03 00:35,M,M,M,8.05
OZW,2020-05-03 00:35,13.78,9.61,75.93,3.45
LIT,2020-05-03 00:35,M,M,M,0.00
DSM,2020-05-03 00:35,M,M,M,8.05
MSP,2020-05-03 00:35,M,M,M,5.75
MDW,2020-05-03 00:35,M,M,M,9.20
BTR,2020-05-03 00:40,M,M,M,8.05
LIT,2020-05-03 00:40,M,M,M,0.00
DSM,2020-05-03 00:40,M,M,M,5.75
MSP,2020-05-03 00:40,M,M,M,4.60
MDW,2020-05-03 00:40,M,M,M,8.05
BTR,2020-05-03 00:45,M,M,M,9.20
LIT,2020-05-03 00:45,M,M,M,0.00
DSM,2020-05-03 00:45,M,M,M,8.05
MSP,2020-05-03 00:45,M,M,M,4.60
MDW,2020-05-03 00:45,M,M,M,9.20
BTR,2020-05-03 00:50,M,M,M,8.05
LIT,2020-05-03 00:50,M,M,M,0.00
DSM,2020-05-03 00:50,M,M,M,5.75
MSP,2020-05-03 00:50,M,M,M,4.60
MDW,2020-05-03 00:50,M,M,M,8.05
BTR,2020-05-03 00:53,20.00,17.22,84.03,9.20
LIT,2020-05-03 00:53,20.61,16.11,75.40,0.00
MSP,2020-05-03 00:53,12.78,0.61,43.31,3.45
MDW,2020-05-03 00:53,18.28,7.78,50.32,9.20
DSM,2020-05-03 00:54,13.89,6.11,59.40,6.90
BTR,2020-05-03 00:55,M,M,M,8.05
OZW,2020-05-03 00:55,13.61,9.50,76.19,3.45
LIT,2020-05-03 00:55,M,M,M,0.00
DSM,2020-05-03 00:55,M,M,M,5.75
MSP,2020-05-03 00:55,M,M,M,2.30
MDW,2020-05-03 00:55,M,M,M,8.05
