station,valid,tmpc,dwpc,relh,sped
BTR,2020-05-09 00:00,M,M,M,5.75
LIT,2020-05-09 00:00,M,M,M,8.05
DSM,2020-05-09 00:00,M,M,M,2.30
MSP,2020-05-09 00:00,M,M,M,0.00
MDW,2020-05-09 00:00,M,M,M,0.00
BTR,2020-05-09 00:05,M,M,M,5.75
LIT,2020-05-09 00:05,M,M,M,9.20
DSM,2020-05-09 00:05,M,M,M,4.60
MSP,2020-05-09 00:05,M,M,M,0.00
MDW,2020-05-09 00:05,M,M,M,0.00
BTR,2020-05-09 00:10,M,M,M,8.05
LIT,2020-05-09 00:10,M,M,M,9.20
DSM,2020-05-09 00:10,M,M,M,5.75
MSP,2020-05-09 00:10,M,M,M,0.00
MDW,2020-05-09 00:10,M,M,M,0.00
BTR,2020-05-09 00:15,M,M,M,8.05
OZW,2020-05-09 00:15,-2.50,-8.50,63.39,4.60
LIT,2020-05-09 00:15,M,M,M,9.20
DSM,2020-05-09 00:15,M,M,M,4.60
MSP,2020-05-09 00:15,M,M,M,0.00
MDW,2020-05-09 00:15,M,M,M,0.00
BTR,2020-05-09 00:20,M,M,M,9.20
LIT,2020-05-09 00:20,M,M,M,10.35
DSM,2020-05-09 00:20,M,M,M,5.75
MSP,2020-05-09 00:20,M,M,M,0.00
MDW,2020-05-09 00:20,M,M,M,0.00
BTR,2020-05-09 00:25,M,M,M,8.05
LIT,2020-05-09 00:25,M,M,M,9.20
DSM,2020-05-09 00:25,M,M,M,4.60
MSP,2020-05-09 00:25,M,M,M,2.30
MDW,2020-05-09 00:25,M,M,M,0.00
BTR,2020-05-09 00:30,M,M,M,8.05
LIT,2020-05-09 00:30,M,M,M,8.05
DSM,2020-05-09 00:30,M,M,M,4.60
MSP,2020-05-09 00:30,M,M,M,2.30
MDW,2020-05-09 00:30,M,M,M,0.00
BTR,2020-05-09 00:35,M,M,M,8.05
OZW,2020-05-09 00:35,-2.61,-8.39,64.47,5.75
LIT,2020-05-09 00:35,M,M,M,8.05
DSM,2020-05-09 00:35,M,M,M,4.60
MSP,2020-05-09 00:35,M,M,M,2.30
MDW,2020-05-09 00:35,M,M,M,0.00
BTR,2020-05-09 00:40,M,M,M,8.05
LIT,2020-05-09 00:40,M,M,M,8.05
DSM,2020-05-09 00:40,M,M,M,4.60
MSP,2020-05-09 00:40,M,M,M,2.30
MDW,2020-05-09 00:40,M,M,M,0.00
BTR,2020-05-09 00:45,M,M,M,5.75
LIT,2020-05-09 00:45,M,M,M,8.05
DSM,2020-05-09 00:45,M,M,M,4.60
MSP,2020-05-09 00:45,M,M,M,2.30
MDW,2020-05-09 00:45,M,M,M,0.00
BTR,2020-05-09 00:50,M,M,M,5.75
LIT,2020-05-09 00:50,M,M,M,8.05
DSM,2020-05-09 00:50,M,M,M,2.30
MSP,2020-05-09 00:50,M,M,M,2.30
MDW,2020-05-09 00:50,M,M,M,0.00
BTR,2020-05-09 00:53,15.61,13.89,89.48,6.90
LIT,2020-05-09 00:53,10.61,3.28,60.46,8.05
MSP,2020-05-09 00:53,3.28,-6.72,47.89,0.00
MDW,2020-05-09 00:53,1.11,-5.61,60.83,0.00
DSM,2020-05-09 00:54,5.61,-3.89,50.42,3.45
BTR,2020-05-09 00:55,M,M,M,9.20
OZW,2020-05-09 00:55,-2.11,-9.78,55.73,6.90
