station,valid,tmpc,dwpc,relh,sped
BTR,2020-07-14 00:00,M,M,M,8.05
SPI,2020-07-14 00:00,M,M,M,5.75
LIT,2020-07-14 00:00,M,M,M,4.60
DSM,2020-07-14 00:00,M,M,M,10.35
MSP,2020-07-14 00:00,M,M,M,12.65
BTR,2020-07-14 00:05,M,M,M,8.05
SPI,2020-07-14 00:05,M,M,M,5.75
LIT,2020-07-14 00:05,M,M,M,4.60
DSM,2020-07-14 00:05,M,M,M,11.50
MSP,2020-07-14 00:05,M,M,M,16.10
BTR,2020-07-14 00:10,M,M,M,5.75
SPI,2020-07-14 00:10,M,M,M,8.05
LIT,2020-07-14 00:10,M,M,M,4.60
DSM,2020-07-14 00:10,M,M,M,10.35
MSP,2020-07-14 00:10,M,M,M,16.10
BTR,2020-07-14 00:15,M,M,M,5.75
OZW,2020-07-14 00:15,16.39,15.11,92.15,0.00
SPI,2020-07-14 00:15,M,M,M,8.05
LIT,2020-07-14 00:15,M,M,M,2.30
DSM,2020-07-14 00:15,M,M,M,9.20
MSP,2020-07-14 00:15,M,M,M,12.65
BTR,2020-07-14 00:20,M,M,M,5.75
SPI,2020-07-14 00:20,M,M,M,9.20
LIT,2020-07-14 00:20,M,M,M,4.60
DSM,2020-07-14 00:20,M,M,M,9.20
MSP,2020-07-14 00:20,M,M,M,11.50
BTR,2020-07-14 00:25,M,M,M,8.05
SPI,2020-07-14 00:25,M,M,M,9.20
LIT,2020-07-14 00:25,M,M,M,2.30
DSM,2020-07-14 00:25,M,M,M,10.35
MSP,2020-07-14 00:25,M,M,M,10.35
BTR,2020-07-14 00:30,M,M,M,5.75
SPI,2020-07-14 00:30,M,M,M,9.20
LIT,2020-07-14 00:30,M,M,M,2.30
DSM,2020-07-14 00:30,M,M,M,9.20
MSP,2020-07-14 00:30,M,M,M,12.65
BTR,2020-07-14 00:35,M,M,M,5.75
OZW,2020-07-14 00:35,16.00,14.78,92.45,0.00
LIT,2020-07-14 00:35,M,M,M,4.60
DSM,2020-07-14 00:35,M,M,M,9.20
MSP,2020-07-14 00:35,M,M,M,12.65
BTR,2020-07-14 00:40,M,M,M,5.75
SPI,2020-07-14 00:40,M,M,M,8.05
LIT,2020-07-14 00:40,M,M,M,4.60
DSM,2020-07-14 00:40,M,M,M,9.20
MSP,2020-07-14 00:40,M,M,M,12.65
BTR,2020-07-14 00:45,M,M,M,5.75
SPI,2020-07-14 00:45,M,M,M,5.75
LIT,2020-07-14 00:45,M,M,M,4.60
DSM,2020-07-14 00:45,M,M,M,9.20
MSP,2020-07-14 00:45,M,M,M,11.50
BTR,2020-07-14 00:50,M,M,M,5.75
SPI,2020-07-14 00:50,M,M,M,5.75
LIT,2020-07-14 00:50,M,M,M,4.60
DSM,2020-07-14 00:50,M,M,M,9.20
MSP,2020-07-14 00:50,M,M,M,12.65
SPI,2020-07-14 00:52,19.39,16.11,81.33,5.75
BTR,2020-07-14 00:53,26.72,21.72,74.07,5.75
LIT,2020-07-14 00:53,24.39,22.78,90.74,4.60
MSP,2020-07-14 00:53,26.11,18.89,64.45,12.65
DSM,2020-07-14 00:54,22.78,18.28,75.75,9.20
BTR,2020-07-14 00:55,M,M,M,4.60
OZW,2020-07-14 00:55,15.39,14.78,96.14,0.00
SPI,2020-07-14 00:55,M,M,M,5.75
LIT,2020-07-14 00:55,M,M,M,2.30
DSM,2020-07-14 00:55,M,M,M,9.20
MSP,2020-07-14 00:55,M,M,M,11.50
BTR,2020-07-14 01:00,M,M,M,5.75
SPI,2020-07-14 01:00,M,M,M,5.75
LIT,2020-07-14 01:00,M,M,M,2.30
DSM,2020-07-14 01:00,M,M,M,9.20
MSP,2020-07-14 01:00,M,M,M,12.65
BTR,2020-07-14 01:05,M,M,M,5.75
SPI,2020-07-14 01:05,M,M,M,5.75
LIT,2020-07-14 01:05,M,M,M,2.30
DSM,2020-07-14 01:05,M,M,M,9.20
MSP,2020-07-14 01:05,M,M,M,12.65
BTR,2020-07-14 01:10,M,M,M,5.75
SPI,2020-07-14 01:10,M,M,M,5.75
LIT,2020-07-14 01:10,M,M,M,2.30
DSM,2020-07-14 01:10,M,M,M,8.05
MSP,2020-07-14 01:10,M,M,M,12.65
BTR,2020-07-14 01:15,M,M,M,5.75
OZW,2020-07-14 01:15,15.72,14.89,94.79,0.00
SPI,2020-07-14 01:15,M,M,M,5.75
LIT,2020-07-14 01:15,M,M,M,4.60
DSM,2020-07-14 01:15,M,M,M,8.05
MSP,2020-07-14 01:15,M,M,M,11.50
BTR,2020-07-14 01:20,M,M,M,4.60
SPI,2020-07-14 01:20,M,M,M,4.60
LIT,2020-07-14 01:20,M,M,M,4.60
DSM,2020-07-14 01:20,M,M,M,8.05
MSP,2020-07-14 01:20,M,M,M,16.10
BTR,2020-07-14 01:25,M,M,M,4.60
SPI,2020-07-14 01:25,M,M,M,2.30
LIT,2020-07-14 01:25,M,M,M,5.75
DSM,2020-07-14 01:25,M,M,M,8.05
MSP,2020-07-14 01:25,M,M,M,14.95
BTR,2020-07-14 01:30,M,M,M,5.75
SPI,2020-07-14 01:30,M,M,M,0.00
LIT,2020-07-14 01:30,M,M,M,4.60
DSM,2020-07-14 01:30,M,M,M,9.20
MSP,2020-07-14 01:30,M,M,M,16.10
BTR,2020-07-14 01:35,M,M,M,5.75
OZW,2020-07-14 01:35,16.22,15.11,93.13,0.00
LIT,2020-07-14 01:35,M,M,M,4.60
DSM,2020-07-14 01:35,M,M,M,9.20
MSP,2020-07-14 01:35,M,M,M,14.95
BTR,2020-07-14 01:40,M,M,M,5.75
SPI,2020-07-14 01:40,M,M,M,2.30
LIT,2020-07-14 01:40,M,M,M,4.60
DSM,2020-07-14 01:40,M,M,M,9.20
MSP,2020-07-14 01:40,M,M,M,16.10
BTR,2020-07-14 01:45,M,M,M,9.20
SPI,2020-07-14 01:45,M,M,M,2.30
LIT,2020-07-14 01:45,M,M,M,0.00
DSM,2020-07-14 01:45,M,M,M,9.20
MSP,2020-07-14 01:45,M,M,M,14.95
BTR,2020-07-14 01:50,M,M,M,5.75
SPI,2020-07-14 01:50,M,M,M,4.60
LIT,2020-07-14 01:50,M,M,M,0.00
DSM,2020-07-14 01:50,M,M,M,9.20
MSP,2020-07-14 01:50,M,M,M,12.65
SPI,2020-07-14 01:52,19.39,15.61,78.77,3.45
BTR,2020-07-14 01:53,26.11,22.22,79.17,6.90
LIT,2020-07-14 01:53,25.00,22.78,87.48,0.00
MSP,2020-07-14 01:53,25.61,18.89,66.39,14.95
DSM,2020-07-14 01:54,22.22,17.78,75.92,8.05
BTR,2020-07-14 01:55,M,M,M,5.75
OZW,2020-07-14 01:55,15.11,14.50,96.14,0.00
SPI,2020-07-14 01:55,M,M,M,2.30
LIT,2020-07-14 01:55,M,M,M,0.00
DSM,2020-07-14 01:55,M,M,M,9.20
MSP,2020-07-14 01:55,M,M,M,14.95
BTR,2020-07-14 02:00,M,M,M,8.05
SPI,2020-07-14 02:00,M,M,M,2.30
LIT,2020-07-14 02:00,M,M,M,0.00
DSM,2020-07-14 02:00,M,M,M,8.05
MSP,2020-07-14 02:00,M,M,M,11.50
MSP,2020-07-14 02:01,25.00,20.00,73.78,11.50
BTR,2020-07-14 02:05,M,M,M,4.60
SPI,2020-07-14 02:05,M,M,M,2.30
LIT,2020-07-14 02:05,M,M,M,0.00
DSM,2020-07-14 02:05,M,M,M,9.20
MSP,2020-07-14 02:05,M,M,M,11.50
BTR,2020-07-14 02:10,M,M,M,4.60
SPI,2020-07-14 02:10,M,M,M,2.30
LIT,2020-07-14 02:10,M,M,M,0.00
DSM,2020-07-14 02:10,M,M,M,8.05
MSP,2020-07-14 02:10,M,M,M,11.50
BTR,2020-07-14 02:15,M,M,M,2.30
OZW,2020-07-14 02:15,14.72,14.22,96.82,0.00
SPI,2020-07-14 02:15,M,M,M,5.75
LIT,2020-07-14 02:15,M,M,M,0.00
DSM,2020-07-14 02:15,M,M,M,8.05
MSP,2020-07-14 02:15,M,M,M,12.65
BTR,2020-07-14 02:20,M,M,M,5.75
SPI,2020-07-14 02:20,M,M,M,5.75
LIT,2020-07-14 02:20,M,M,M,2.30
DSM,2020-07-14 02:20,M,M,M,8.05
MSP,2020-07-14 02:20,M,M,M,9.20
BTR,2020-07-14 02:25,M,M,M,5.75
SPI,2020-07-14 02:25,M,M,M,8.05
LIT,2020-07-14 02:25,M,M,M,2.30
DSM,2020-07-14 02:25,M,M,M,8.05
MSP,2020-07-14 02:25,M,M,M,8.05
MSP,2020-07-14 02:29,25.00,20.00,73.78,8.05
BTR,2020-07-14 02:30,M,M,M,5.75
LIT,2020-07-14 02:30,M,M,M,5.75
DSM,2020-07-14 02:30,M,M,M,5.75
MSP,2020-07-14 02:30,M,M,M,5.75
BTR,2020-07-14 02:35,M,M,M,5.75
OZW,2020-07-14 02:35,15.72,15.11,96.15,0.00
SPI,2020-07-14 02:35,M,M,M,5.75
LIT,2020-07-14 02:35,M,M,M,4.60
DSM,2020-07-14 02:35,M,M,M,5.75
MSP,2020-07-14 02:35,M,M,M,10.35
MSP,2020-07-14 02:39,25.00,20.00,73.78,8.05
BTR,2020-07-14 02:40,M,M,M,5.75
LIT,2020-07-14 02:40,M,M,M,2.30
DSM,2020-07-14 02:40,M,M,M,8.05
MSP,2020-07-14 02:40,M,M,M,9.20
BTR,2020-07-14 02:45,M,M,M,5.75
SPI,2020-07-14 02:45,M,M,M,5.75
LIT,2020-07-14 02:45,M,M,M,0.00
BTR,2020-07-14 02:50,M,M,M,4.60
SPI,2020-07-14 02:50,M,M,M,4.60
LIT,2020-07-14 02:50,M,M,M,2.30
DSM,2020-07-14 02:50,M,M,M,8.05
MSP,2020-07-14 02:50,M,M,M,9.20
SPI,2020-07-14 02:52,18.89,16.11,83.91,4.60
BTR,2020-07-14 02:53,25.61,23.28,86.95,4.60
LIT,2020-07-14 02:53,24.39,22.22,87.73,0.00
MSP,2020-07-14 02:53,25.00,20.00,73.78,10.35
DSM,2020-07-14 02:54,22.22,17.78,75.92,5.75
BTR,2020-07-14 02:55,M,M,M,2.30
OZW,2020-07-14 02:55,15.28,14.72,96.49,0.00
SPI,2020-07-14 02:55,M,M,M,2.30
LIT,2020-07-14 02:55,M,M,M,0.00
DSM,2020-07-14 02:55,M,M,M,5.75
MSP,2020-07-14 02:55,M,M,M,8.05
BTR,2020-07-14 03:00,M,M,M,2.30
SPI,2020-07-14 03:00,M,M,M,2.30
LIT,2020-07-14 03:00,M,M,M,4.60
BTR,2020-07-14 03:05,M,M,M,0.00
SPI,2020-07-14 03:05,M,M,M,2.30
LIT,2020-07-14 03:05,M,M,M,2.30
DSM,2020-07-14 03:05,M,M,M,5.75
MSP,2020-07-14 03:05,M,M,M,11.50
BTR,2020-07-14 03:10,M,M,M,2.30
SPI,2020-07-14 03:10,M,M,M,0.00
LIT,2020-07-14 03:10,M,M,M,2.30
BTR,2020-07-14 03:15,M,M,M,2.30
OZW,2020-07-14 03:15,15.61,14.89,95.46,0.00
SPI,2020-07-14 03:15,M,M,M,0.00
LIT,2020-07-14 03:15,M,M,M,0.00
DSM,2020-07-14 03:15,M,M,M,5.75
MSP,2020-07-14 03:15,M,M,M,10.35
MSP,2020-07-14 03:16,25.00,20.00,73.78,10.35
BTR,2020-07-14 03:20,M,M,M,2.30
SPI,2020-07-14 03:20,M,M,M,0.00
LIT,2020-07-14 03:20,M,M,M,0.00
BTR,2020-07-14 03:25,M,M,M,0.00
SPI,2020-07-14 03:25,M,M,M,0.00
LIT,2020-07-14 03:25,M,M,M,0.00
DSM,2020-07-14 03:25,M,M,M,5.75
MSP,2020-07-14 03:25,M,M,M,12.65
BTR,2020-07-14 03:30,M,M,M,2.30
SPI,2020-07-14 03:30,M,M,M,0.00
LIT,2020-07-14 03:30,M,M,M,0.00
DSM,2020-07-14 03:30,M,M,M,5.75
MSP,2020-07-14 03:30,M,M,M,10.35
MSP,2020-07-14 03:31,25.00,19.39,71.03,10.35
BTR,2020-07-14 03:35,M,M,M,4.60
OZW,2020-07-14 03:35,16.00,15.11,94.46,0.00
LIT,2020-07-14 03:35,M,M,M,0.00
DSM,2020-07-14 03:35,M,M,M,4.60
MSP,2020-07-14 03:35,M,M,M,11.50
BTR,2020-07-14 03:40,M,M,M,4.60
SPI,2020-07-14 03:40,M,M,M,2.30
LIT,2020-07-14 03:40,M,M,M,0.00
DSM,2020-07-14 03:40,M,M,M,5.75
MSP,2020-07-14 03:40,M,M,M,10.35
BTR,2020-07-14 03:45,M,M,M,4.60
SPI,2020-07-14 03:45,M,M,M,2.30
LIT,2020-07-14 03:45,M,M,M,0.00
DSM,2020-07-14 03:45,M,M,M,4.60
MSP,2020-07-14 03:45,M,M,M,12.65
BTR,2020-07-14 03:50,M,M,M,4.60
LIT,2020-07-14 03:50,M,M,M,0.00
DSM,2020-07-14 03:50,M,M,M,4.60
MSP,2020-07-14 03:50,M,M,M,12.65
SPI,2020-07-14 03:52,18.28,15.61,84.44,3.45
BTR,2020-07-14 03:53,25.61,23.89,90.21,4.60
LIT,2020-07-14 03:53,24.39,21.72,85.09,0.00
MSP,2020-07-14 03:53,25.00,19.39,71.03,12.65
DSM,2020-07-14 03:54,21.72,17.78,78.28,5.75
BTR,2020-07-14 03:55,M,M,M,4.60
OZW,2020-07-14 03:55,15.22,14.89,97.88,0.00
SPI,2020-07-14 03:55,M,M,M,0.00
LIT,2020-07-14 03:55,M,M,M,0.00
DSM,2020-07-14 03:55,M,M,M,5.75
MSP,2020-07-14 03:55,M,M,M,14.95
BTR,2020-07-14 04:00,M,M,M,4.60
SPI,2020-07-14 04:00,M,M,M,0.00
LIT,2020-07-14 04:00,M,M,M,0.00
DSM,2020-07-14 04:00,M,M,M,5.75
MSP,2020-07-14 04:00,M,M,M,12.65
BTR,2020-07-14 04:05,M,M,M,0.00
SPI,2020-07-14 04:05,M,M,M,2.30
LIT,2020-07-14 04:05,M,M,M,0.00
DSM,2020-07-14 04:05,M,M,M,5.75
