station,valid,tmpc,dwpc,relh,sped
BTR,2021-02-28 00:00,M,M,M,8.05
SPI,2021-02-28 00:00,M,M,M,9.20
LIT,2021-02-28 00:00,M,M,M,0.00
DSM,2021-02-28 00:00,M,M,M,5.75
MSP,2021-02-28 00:00,M,M,M,4.60
BTR,2021-02-28 00:05,M,M,M,5.75
SPI,2021-02-28 00:05,M,M,M,9.20
LIT,2021-02-28 00:05,M,M,M,0.00
DSM,2021-02-28 00:05,M,M,M,5.75
MSP,2021-02-28 00:05,M,M,M,4.60
BTR,2021-02-28 00:10,M,M,M,5.75
LIT,2021-02-28 00:10,M,M,M,0.00
DSM,2021-02-28 00:10,M,M,M,5.75
MSP,2021-02-28 00:10,M,M,M,4.60
OZW,2021-02-28 00:15,1.00,1.00,100.00,3.45
BTR,2021-02-28 00:15,M,M,M,5.75
SPI,2021-02-28 00:15,M,M,M,8.05
LIT,2021-02-28 00:15,M,M,M,0.00
DSM,2021-02-28 00:15,M,M,M,9.20
MSP,2021-02-28 00:15,M,M,M,5.75
BTR,2021-02-28 00:20,M,M,M,5.75
LIT,2021-02-28 00:20,M,M,M,0.00
DSM,2021-02-28 00:20,M,M,M,9.20
MSP,2021-02-28 00:20,M,M,M,5.75
BTR,2021-02-28 00:25,M,M,M,5.75
SPI,2021-02-28 00:25,M,M,M,8.05
LIT,2021-02-28 00:25,M,M,M,0.00
BTR,2021-02-28 00:30,M,M,M,5.75
SPI,2021-02-28 00:30,M,M,M,5.75
LIT,2021-02-28 00:30,M,M,M,4.60
DSM,2021-02-28 00:30,M,M,M,9.20
MSP,2021-02-28 00:30,M,M,M,5.75
OZW,2021-02-28 00:35,0.72,0.72,100.00,3.45
BTR,2021-02-28 00:35,M,M,M,5.75
LIT,2021-02-28 00:35,M,M,M,4.60
DSM,2021-02-28 00:35,M,M,M,9.20
MSP,2021-02-28 00:35,M,M,M,8.05
BTR,2021-02-28 00:40,M,M,M,5.75
SPI,2021-02-28 00:40,M,M,M,5.75
LIT,2021-02-28 00:40,M,M,M,2.30
DSM,2021-02-28 00:40,M,M,M,9.20
MSP,2021-02-28 00:40,M,M,M,5.75
BTR,2021-02-28 00:45,M,M,M,5.75
SPI,2021-02-28 00:45,M,M,M,10.35
LIT,2021-02-28 00:45,M,M,M,0.00
DSM,2021-02-28 00:45,M,M,M,5.75
MSP,2021-02-28 00:45,M,M,M,8.05
BTR,2021-02-28 00:50,M,M,M,4.60
LIT,2021-02-28 00:50,M,M,M,0.00
DSM,2021-02-28 00:50,M,M,M,5.75
MSP,2021-02-28 00:50,M,M,M,5.75
SPI,2021-02-28 00:52,8.28,6.72,89.92,6.90
BTR,2021-02-28 00:53,21.11,19.39,89.90,4.60
LIT,2021-02-28 00:53,10.61,10.61,100.00,0.00
MSP,2021-02-28 00:53,3.28,-1.72,69.73,4.60
DSM,2021-02-28 00:54,4.39,1.11,79.25,6.90
OZW,2021-02-28 00:55,0.72,0.72,100.00,0.00
BTR,2021-02-28 00:55,M,M,M,4.60
SPI,2021-02-28 00:55,M,M,M,4.60
LIT,2021-02-28 00:55,M,M,M,0.00
DSM,2021-02-28 00:55,M,M,M,8.05
MSP,2021-02-28 00:55,M,M,M,4.60
LIT,2021-02-28 00:58,10.61,10.61,100.00,0.00
BTR,2021-02-28 01:00,M,M,M,4.60
LIT,2021-02-28 01:00,M,M,M,2.30
DSM,2021-02-28 01:00,M,M,M,5.75
MSP,2021-02-28 01:00,M,M,M,5.75
SPI,2021-02-28 01:01,8.28,7.22,93.06,5.75
BTR,2021-02-28 01:05,M,M,M,4.60
SPI,2021-02-28 01:05,M,M,M,10.35
LIT,2021-02-28 01:05,M,M,M,4.60
DSM,2021-02-28 01:05,M,M,M,8.05
MSP,2021-02-28 01:05,M,M,M,5.75
