station,valid,tmpc,dwpc,relh,sped
BTR,2020-08-09 00:00,M,M,M,0.00
SPI,2020-08-09 00:00,M,M,M,10.35
LIT,2020-08-09 00:00,M,M,M,4.60
DSM,2020-08-09 00:00,M,M,M,10.35
MSP,2020-08-09 00:00,M,M,M,0.00
BTR,2020-08-09 00:05,M,M,M,0.00
LIT,2020-08-09 00:05,M,M,M,4.60
DSM,2020-08-09 00:05,M,M,M,9.20
MSP,2020-08-09 00:05,M,M,M,0.00
BTR,2020-08-09 00:10,M,M,M,0.00
SPI,2020-08-09 00:10,M,M,M,9.20
LIT,2020-08-09 00:10,M,M,M,2.30
DSM,2020-08-09 00:10,M,M,M,9.20
MSP,2020-08-09 00:10,M,M,M,0.00
BTR,2020-08-09 00:15,M,M,M,0.00
OZW,2020-08-09 00:15,20.89,15.22,70.02,4.60
SPI,2020-08-09 00:15,M,M,M,11.50
LIT,2020-08-09 00:15,M,M,M,0.00
DSM,2020-08-09 00:15,M,M,M,10.35
MSP,2020-08-09 00:15,M,M,M,0.00
BTR,2020-08-09 00:20,M,M,M,0.00
LIT,2020-08-09 00:20,M,M,M,0.00
DSM,2020-08-09 00:20,M,M,M,11.50
MSP,2020-08-09 00:20,M,M,M,0.00
BTR,2020-08-09 00:25,M,M,M,0.00
SPI,2020-08-09 00:25,M,M,M,5.75
LIT,2020-08-09 00:25,M,M,M,0.00
DSM,2020-08-09 00:25,M,M,M,11.50
MSP,2020-08-09 00:25,M,M,M,0.00
BTR,2020-08-09 00:30,M,M,M,2.30
SPI,2020-08-09 00:30,M,M,M,10.35
LIT,2020-08-09 00:30,M,M,M,0.00
DSM,2020-08-09 00:30,M,M,M,10.35
MSP,2020-08-09 00:30,M,M,M,0.00
BTR,2020-08-09 00:35,M,M,M,2.30
OZW,2020-08-09 00:35,20.78,15.28,70.75,3.45
LIT,2020-08-09 00:35,M,M,M,0.00
DSM,2020-08-09 00:35,M,M,M,10.35
MSP,2020-08-09 00:35,M,M,M,0.00
BTR,2020-08-09 00:40,M,M,M,2.30
SPI,2020-08-09 00:40,M,M,M,8.05
LIT,2020-08-09 00:40,M,M,M,0.00
DSM,2020-08-09 00:40,M,M,M,10.35
MSP,2020-08-09 00:40,M,M,M,0.00
BTR,2020-08-09 00:45,M,M,M,0.00
SPI,2020-08-09 00:45,M,M,M,8.05
LIT,2020-08-09 00:45,M,M,M,0.00
DSM,2020-08-09 00:45,M,M,M,11.50
MSP,2020-08-09 00:45,M,M,M,2.30
BTR,2020-08-09 00:50,M,M,M,2.30
SPI,2020-08-09 00:50,M,M,M,8.05
LIT,2020-08-09 00:50,M,M,M,0.00
DSM,2020-08-09 00:50,M,M,M,10.35
MSP,2020-08-09 00:50,M,M,M,0.00
SPI,2020-08-09 00:52,22.22,19.39,83.99,10.35
BTR,2020-08-09 00:53,25.00,23.28,90.17,0.00
LIT,2020-08-09 00:53,25.61,22.78,84.36,0.00
MSP,2020-08-09 00:53,21.11,19.39,89.90,3.45
DSM,2020-08-09 00:54,23.89,22.22,90.40,11.50
BTR,2020-08-09 00:55,M,M,M,0.00
OZW,2020-08-09 00:55,20.72,15.50,72.01,4.60
SPI,2020-08-09 00:55,M,M,M,9.20
LIT,2020-08-09 00:55,M,M,M,0.00
DSM,2020-08-09 00:55,M,M,M,10.35
MSP,2020-08-09 00:55,M,M,M,4.60
BTR,2020-08-09 01:00,M,M,M,0.00
SPI,2020-08-09 01:00,M,M,M,10.35
LIT,2020-08-09 01:00,M,M,M,0.00
DSM,2020-08-09 01:00,M,M,M,9.20
MSP,2020-08-09 01:00,M,M,M,5.75
BTR,2020-08-09 01:05,M,M,M,0.00
SPI,2020-08-09 01:05,M,M,M,11.50
LIT,2020-08-09 01:05,M,M,M,0.00
DSM,2020-08-09 01:05,M,M,M,10.35
MSP,2020-08-09 01:05,M,M,M,5.75
