station,valid,tmpc,dwpc,relh,sped
BTR,2021-07-11 00:00,M,M,M,5.75
SPI,2021-07-11 00:00,M,M,M,M
LIT,2021-07-11 00:00,M,M,M,9.20
DSM,2021-07-11 00:00,M,M,M,5.75
MSP,2021-07-11 00:00,M,M,M,0.00
BTR,2021-07-11 00:05,M,M,M,8.05
SPI,2021-07-11 00:05,M,M,M,M
LIT,2021-07-11 00:05,M,M,M,10.35
DSM,2021-07-11 00:05,M,M,M,5.75
MSP,2021-07-11 00:05,M,M,M,0.00
DSM,2021-07-11 00:07,18.89,17.78,93.26,5.75
BTR,2021-07-11 00:10,M,M,M,8.05
SPI,2021-07-11 00:10,M,M,M,M
LIT,2021-07-11 00:10,M,M,M,5.75
DSM,2021-07-11 00:10,M,M,M,5.75
MSP,2021-07-11 00:10,M,M,M,0.00
OZW,2021-07-11 00:15,17.72,11.72,67.89,4.60
BTR,2021-07-11 00:15,M,M,M,8.05
SPI,2021-07-11 00:15,M,M,M,M
LIT,2021-07-11 00:15,M,M,M,M
DSM,2021-07-11 00:15,M,M,M,5.75
MSP,2021-07-11 00:15,M,M,M,2.30
LIT,2021-07-11 00:16,25.61,22.22,81.55,27.60
BTR,2021-07-11 00:20,M,M,M,5.75
SPI,2021-07-11 00:20,M,M,M,M
DSM,2021-07-11 00:20,M,M,M,5.75
MSP,2021-07-11 00:20,M,M,M,2.30
LIT,2021-07-11 00:20,M,M,M,12.65
BTR,2021-07-11 00:25,M,M,M,4.60
SPI,2021-07-11 00:25,M,M,M,0.00
LIT,2021-07-11 00:25,M,M,M,10.35
DSM,2021-07-11 00:25,M,M,M,5.75
MSP,2021-07-11 00:25,M,M,M,2.30
SPI,2021-07-11 00:29,20.61,19.39,92.71,4.60
BTR,2021-07-11 00:30,M,M,M,2.30
DSM,2021-07-11 00:30,M,M,M,8.05
MSP,2021-07-11 00:30,M,M,M,2.30
LIT,2021-07-11 00:30,M,M,M,4.60
OZW,2021-07-11 00:35,17.50,11.89,69.61,4.60
BTR,2021-07-11 00:35,M,M,M,4.60
SPI,2021-07-11 00:35,M,M,M,2.30
LIT,2021-07-11 00:35,M,M,M,4.60
DSM,2021-07-11 00:35,M,M,M,8.05
MSP,2021-07-11 00:35,M,M,M,0.00
BTR,2021-07-11 00:40,M,M,M,5.75
SPI,2021-07-11 00:40,M,M,M,4.60
LIT,2021-07-11 00:40,M,M,M,8.05
DSM,2021-07-11 00:40,M,M,M,8.05
MSP,2021-07-11 00:40,M,M,M,0.00
LIT,2021-07-11 00:44,20.61,18.89,89.86,4.60
BTR,2021-07-11 00:45,M,M,M,4.60
SPI,2021-07-11 00:45,M,M,M,4.60
LIT,2021-07-11 00:45,M,M,M,4.60
DSM,2021-07-11 00:45,M,M,M,8.05
MSP,2021-07-11 00:45,M,M,M,0.00
BTR,2021-07-11 00:50,M,M,M,4.60
SPI,2021-07-11 00:50,M,M,M,2.30
LIT,2021-07-11 00:50,M,M,M,2.30
DSM,2021-07-11 00:50,M,M,M,9.20
MSP,2021-07-11 00:50,M,M,M,4.60
LIT,2021-07-11 00:51,21.00,19.00,88.34,4.60
SPI,2021-07-11 00:52,20.00,19.39,96.28,0.00
BTR,2021-07-11 00:53,26.11,24.39,90.25,4.60
LIT,2021-07-11 00:53,20.61,18.89,89.86,5.75
MSP,2021-07-11 00:53,20.61,15.61,73.03,3.45
DSM,2021-07-11 00:54,18.89,17.22,90.05,8.05
OZW,2021-07-11 00:55,17.50,12.00,70.13,3.45
BTR,2021-07-11 00:55,M,M,M,5.75
SPI,2021-07-11 00:55,M,M,M,0.00
LIT,2021-07-11 00:55,M,M,M,5.75
DSM,2021-07-11 00:55,M,M,M,8.05
MSP,2021-07-11 00:55,M,M,M,0.00
BTR,2021-07-11 01:00,M,M,M,5.75
SPI,2021-07-11 01:00,M,M,M,2.30
LIT,2021-07-11 01:00,M,M,M,5.75
DSM,2021-07-11 01:00,M,M,M,9.20
MSP,2021-07-11 01:00,M,M,M,0.00
BTR,2021-07-11 01:05,M,M,M,5.75
SPI,2021-07-11 01:05,M,M,M,2.30
LIT,2021-07-11 01:05,M,M,M,5.75
DSM,2021-07-11 01:05,M,M,M,9.20
MSP,2021-07-11 01:05,M,M,M,0.00
BTR,2021-07-11 01:10,M,M,M,5.75
SPI,2021-07-11 01:10,M,M,M,2.30
LIT,2021-07-11 01:10,M,M,M,5.75
DSM,2021-07-11 01:10,M,M,M,10.35
MSP,2021-07-11 01:10,M,M,M,0.00
OZW,2021-07-11 01:15,17.50,12.28,71.42,3.45
BTR,2021-07-11 01:15,M,M,M,8.05
SPI,2021-07-11 01:15,M,M,M,0.00
LIT,2021-07-11 01:15,M,M,M,8.05
DSM,2021-07-11 01:15,M,M,M,10.35
MSP,2021-07-11 01:15,M,M,M,0.00
BTR,2021-07-11 01:20,M,M,M,8.05
SPI,2021-07-11 01:20,M,M,M,0.00
LIT,2021-07-11 01:20,M,M,M,10.35
DSM,2021-07-11 01:20,M,M,M,9.20
MSP,2021-07-11 01:20,M,M,M,0.00
BTR,2021-07-11 01:25,M,M,M,5.75
SPI,2021-07-11 01:25,M,M,M,0.00
LIT,2021-07-11 01:25,M,M,M,11.50
DSM,2021-07-11 01:25,M,M,M,9.20
MSP,2021-07-11 01:25,M,M,M,2.30
BTR,2021-07-11 01:30,M,M,M,8.05
SPI,2021-07-11 01:30,M,M,M,0.00
LIT,2021-07-11 01:30,M,M,M,10.35
DSM,2021-07-11 01:30,M,M,M,9.20
MSP,2021-07-11 01:30,M,M,M,2.30
OZW,2021-07-11 01:35,17.61,12.78,73.29,3.45
BTR,2021-07-11 01:35,M,M,M,8.05
SPI,2021-07-11 01:35,M,M,M,2.30
LIT,2021-07-11 01:35,M,M,M,14.95
DSM,2021-07-11 01:35,M,M,M,10.35
MSP,2021-07-11 01:35,M,M,M,2.30
BTR,2021-07-11 01:40,M,M,M,5.75
SPI,2021-07-11 01:40,M,M,M,0.00
DSM,2021-07-11 01:40,M,M,M,10.35
MSP,2021-07-11 01:40,M,M,M,0.00
LIT,2021-07-11 01:40,M,M,M,14.95
BTR,2021-07-11 01:45,M,M,M,8.05
SPI,2021-07-11 01:45,M,M,M,0.00
LIT,2021-07-11 01:45,M,M,M,12.65
DSM,2021-07-11 01:45,M,M,M,8.05
MSP,2021-07-11 01:45,M,M,M,0.00
BTR,2021-07-11 01:50,M,M,M,5.75
SPI,2021-07-11 01:50,M,M,M,2.30
LIT,2021-07-11 01:50,M,M,M,11.50
DSM,2021-07-11 01:50,M,M,M,8.05
MSP,2021-07-11 01:50,M,M,M,0.00
SPI,2021-07-11 01:52,20.00,19.39,96.28,0.00
BTR,2021-07-11 01:53,26.11,24.39,90.25,6.90
LIT,2021-07-11 01:53,20.61,19.39,92.71,12.65
MSP,2021-07-11 01:53,18.89,14.39,75.12,0.00
DSM,2021-07-11 01:54,18.89,16.72,87.24,9.20
OZW,2021-07-11 01:55,17.78,13.22,74.66,4.60
BTR,2021-07-11 01:55,M,M,M,5.75
SPI,2021-07-11 01:55,M,M,M,2.30
LIT,2021-07-11 01:55,M,M,M,12.65
DSM,2021-07-11 01:55,M,M,M,9.20
MSP,2021-07-11 01:55,M,M,M,0.00
BTR,2021-07-11 02:00,M,M,M,5.75
SPI,2021-07-11 02:00,M,M,M,2.30
LIT,2021-07-11 02:00,M,M,M,8.05
DSM,2021-07-11 02:00,M,M,M,8.05
MSP,2021-07-11 02:00,M,M,M,0.00
BTR,2021-07-11 02:05,M,M,M,5.75
SPI,2021-07-11 02:05,M,M,M,2.30
LIT,2021-07-11 02:05,M,M,M,11.50
DSM,2021-07-11 02:05,M,M,M,9.20
MSP,2021-07-11 02:05,M,M,M,0.00
BTR,2021-07-11 02:10,M,M,M,5.75
SPI,2021-07-11 02:10,M,M,M,0.00
DSM,2021-07-11 02:10,M,M,M,8.05
MSP,2021-07-11 02:10,M,M,M,0.00
LIT,2021-07-11 02:10,M,M,M,12.65
OZW,2021-07-11 02:15,17.89,13.61,76.04,4.60
BTR,2021-07-11 02:15,M,M,M,8.05
SPI,2021-07-11 02:15,M,M,M,2.30
LIT,2021-07-11 02:15,M,M,M,12.65
DSM,2021-07-11 02:15,M,M,M,8.05
MSP,2021-07-11 02:15,M,M,M,0.00
BTR,2021-07-11 02:20,M,M,M,5.75
SPI,2021-07-11 02:20,M,M,M,0.00
LIT,2021-07-11 02:20,M,M,M,12.65
DSM,2021-07-11 02:20,M,M,M,8.05
MSP,2021-07-11 02:20,M,M,M,0.00
BTR,2021-07-11 02:25,M,M,M,5.75
SPI,2021-07-11 02:25,M,M,M,0.00
LIT,2021-07-11 02:25,M,M,M,11.50
DSM,2021-07-11 02:25,M,M,M,5.75
MSP,2021-07-11 02:25,M,M,M,2.30
BTR,2021-07-11 02:30,M,M,M,5.75
SPI,2021-07-11 02:30,M,M,M,0.00
LIT,2021-07-11 02:30,M,M,M,11.50
DSM,2021-07-11 02:30,M,M,M,10.35
MSP,2021-07-11 02:30,M,M,M,4.60
OZW,2021-07-11 02:35,18.22,13.78,75.28,5.75
BTR,2021-07-11 02:35,M,M,M,5.75
SPI,2021-07-11 02:35,M,M,M,0.00
LIT,2021-07-11 02:35,M,M,M,12.65
DSM,2021-07-11 02:35,M,M,M,9.20
MSP,2021-07-11 02:35,M,M,M,5.75
BTR,2021-07-11 02:50,M,M,M,5.75
SPI,2021-07-11 02:50,M,M,M,2.30
LIT,2021-07-11 02:50,M,M,M,9.20
DSM,2021-07-11 02:50,M,M,M,8.05
MSP,2021-07-11 02:50,M,M,M,0.00
SPI,2021-07-11 02:52,20.61,19.39,92.71,3.45
BTR,2021-07-11 02:53,25.61,24.39,92.97,6.90
LIT,2021-07-11 02:53,20.61,19.39,92.71,9.20
MSP,2021-07-11 02:53,18.28,15.61,84.44,3.45
DSM,2021-07-11 02:54,18.89,16.11,83.91,9.20
OZW,2021-07-11 02:55,18.28,13.89,75.56,4.60
BTR,2021-07-11 02:55,M,M,M,8.05
SPI,2021-07-11 02:55,M,M,M,0.00
LIT,2021-07-11 02:55,M,M,M,11.50
BTR,2021-07-11 03:00,M,M,M,5.75
SPI,2021-07-11 03:00,M,M,M,2.30
DSM,2021-07-11 03:00,M,M,M,9.20
MSP,2021-07-11 03:00,M,M,M,4.60
LIT,2021-07-11 03:00,M,M,M,11.50
BTR,2021-07-11 03:05,M,M,M,5.75
SPI,2021-07-11 03:05,M,M,M,2.30
LIT,2021-07-11 03:05,M,M,M,10.35
DSM,2021-07-11 03:05,M,M,M,10.35
MSP,2021-07-11 03:05,M,M,M,2.30
BTR,2021-07-11 03:10,M,M,M,5.75
SPI,2021-07-11 03:10,M,M,M,2.30
LIT,2021-07-11 03:10,M,M,M,8.05
DSM,2021-07-11 03:10,M,M,M,9.20
MSP,2021-07-11 03:10,M,M,M,2.30
OZW,2021-07-11 03:15,18.00,14.00,77.45,3.45
BTR,2021-07-11 03:15,M,M,M,5.75
SPI,2021-07-11 03:15,M,M,M,2.30
LIT,2021-07-11 03:15,M,M,M,10.35
DSM,2021-07-11 03:15,M,M,M,10.35
MSP,2021-07-11 03:15,M,M,M,2.30
BTR,2021-07-11 03:20,M,M,M,5.75
SPI,2021-07-11 03:20,M,M,M,0.00
LIT,2021-07-11 03:20,M,M,M,8.05
BTR,2021-07-11 03:24,25.61,24.39,92.97,6.90
BTR,2021-07-11 03:25,M,M,M,5.75
SPI,2021-07-11 03:25,M,M,M,0.00
LIT,2021-07-11 03:25,M,M,M,9.20
DSM,2021-07-11 03:25,M,M,M,11.50
MSP,2021-07-11 03:25,M,M,M,2.30
BTR,2021-07-11 03:30,M,M,M,5.75
LIT,2021-07-11 03:30,M,M,M,9.20
DSM,2021-07-11 03:30,M,M,M,12.65
MSP,2021-07-11 03:30,M,M,M,2.30
OZW,2021-07-11 03:35,17.72,14.22,79.96,5.75
BTR,2021-07-11 03:35,M,M,M,5.75
SPI,2021-07-11 03:35,M,M,M,0.00
LIT,2021-07-11 03:35,M,M,M,5.75
DSM,2021-07-11 03:35,M,M,M,10.35
MSP,2021-07-11 03:35,M,M,M,2.30
BTR,2021-07-11 03:37,25.61,24.39,92.97,5.75
BTR,2021-07-11 03:40,M,M,M,4.60
SPI,2021-07-11 03:40,M,M,M,0.00
LIT,2021-07-11 03:40,M,M,M,10.35
DSM,2021-07-11 03:40,M,M,M,11.50
MSP,2021-07-11 03:40,M,M,M,2.30
BTR,2021-07-11 03:45,M,M,M,4.60
SPI,2021-07-11 03:45,M,M,M,0.00
LIT,2021-07-11 03:45,M,M,M,9.20
DSM,2021-07-11 03:45,M,M,M,9.20
MSP,2021-07-11 03:45,M,M,M,2.30
BTR,2021-07-11 03:50,M,M,M,4.60
SPI,2021-07-11 03:50,M,M,M,0.00
LIT,2021-07-11 03:50,M,M,M,12.65
DSM,2021-07-11 03:50,M,M,M,9.20
MSP,2021-07-11 03:50,M,M,M,2.30
SPI,2021-07-11 03:52,20.61,20.00,96.29,0.00
BTR,2021-07-11 03:53,25.61,24.39,92.97,4.60
LIT,2021-07-11 03:53,20.61,19.39,92.71,11.50
MSP,2021-07-11 03:53,17.78,13.89,77.97,4.60
DSM,2021-07-11 03:54,18.28,15.61,84.44,9.20
OZW,2021-07-11 03:55,17.28,14.11,81.64,4.60
BTR,2021-07-11 03:55,M,M,M,5.75
SPI,2021-07-11 03:55,M,M,M,0.00
LIT,2021-07-11 03:55,M,M,M,10.35
DSM,2021-07-11 03:55,M,M,M,9.20
MSP,2021-07-11 03:55,M,M,M,4.60
BTR,2021-07-11 04:00,M,M,M,4.60
SPI,2021-07-11 04:00,M,M,M,0.00
LIT,2021-07-11 04:00,M,M,M,9.20
DSM,2021-07-11 04:00,M,M,M,8.05
MSP,2021-07-11 04:00,M,M,M,4.60
LIT,2021-07-11 04:02,21.00,19.00,88.34,9.20
BTR,2021-07-11 04:05,M,M,M,5.75
SPI,2021-07-11 04:05,M,M,M,0.00
LIT,2021-07-11 04:05,M,M,M,11.50
DSM,2021-07-11 04:05,M,M,M,5.75
MSP,2021-07-11 04:05,M,M,M,4.60
BTR,2021-07-11 04:10,M,M,M,5.75
SPI,2021-07-11 04:10,M,M,M,0.00
LIT,2021-07-11 04:10,M,M,M,10.35
DSM,2021-07-11 04:10,M,M,M,10.35
MSP,2021-07-11 04:10,M,M,M,2.30
OZW,2021-07-11 04:15,17.28,13.78,79.90,4.60
BTR,2021-07-11 04:15,M,M,M,4.60
SPI,2021-07-11 04:15,M,M,M,0.00
LIT,2021-07-11 04:15,M,M,M,11.50
DSM,2021-07-11 04:15,M,M,M,5.75
MSP,2021-07-11 04:15,M,M,M,2.30
BTR,2021-07-11 04:17,25.61,24.39,92.97,5.75
