station,valid,tmpc,dwpc,relh,sped
BTR,2021-01-10 00:00,M,M,M,4.60
SPI,2021-01-10 00:00,M,M,M,5.75
LIT,2021-01-10 00:00,M,M,M,0.00
DSM,2021-01-10 00:00,M,M,M,5.75
MSP,2021-01-10 00:00,M,M,M,4.60
BTR,2021-01-10 00:05,M,M,M,5.75
SPI,2021-01-10 00:05,M,M,M,5.75
LIT,2021-01-10 00:05,M,M,M,0.00
DSM,2021-01-10 00:05,M,M,M,8.05
MSP,2021-01-10 00:05,M,M,M,4.60
BTR,2021-01-10 00:10,M,M,M,5.75
SPI,2021-01-10 00:10,M,M,M,8.05
LIT,2021-01-10 00:10,M,M,M,0.00
DSM,2021-01-10 00:10,M,M,M,9.20
MSP,2021-01-10 00:10,M,M,M,4.60
OZW,2021-01-10 00:15,-7.39,-7.50,99.15,3.45
BTR,2021-01-10 00:15,M,M,M,5.75
LIT,2021-01-10 00:15,M,M,M,0.00
DSM,2021-01-10 00:15,M,M,M,8.05
MSP,2021-01-10 00:15,M,M,M,4.60
BTR,2021-01-10 00:20,M,M,M,5.75
SPI,2021-01-10 00:20,M,M,M,5.75
LIT,2021-01-10 00:20,M,M,M,0.00
DSM,2021-01-10 00:20,M,M,M,8.05
MSP,2021-01-10 00:20,M,M,M,2.30
BTR,2021-01-10 00:25,M,M,M,5.75
SPI,2021-01-10 00:25,M,M,M,5.75
LIT,2021-01-10 00:25,M,M,M,0.00
DSM,2021-01-10 00:25,M,M,M,9.20
MSP,2021-01-10 00:25,M,M,M,4.60
BTR,2021-01-10 00:30,M,M,M,5.75
LIT,2021-01-10 00:30,M,M,M,0.00
DSM,2021-01-10 00:30,M,M,M,9.20
MSP,2021-01-10 00:30,M,M,M,4.60
OZW,2021-01-10 00:35,-8.00,-8.22,98.29,3.45
BTR,2021-01-10 00:35,M,M,M,5.75
SPI,2021-01-10 00:35,M,M,M,8.05
LIT,2021-01-10 00:35,M,M,M,0.00
DSM,2021-01-10 00:35,M,M,M,5.75
MSP,2021-01-10 00:35,M,M,M,4.60
BTR,2021-01-10 00:40,M,M,M,5.75
SPI,2021-01-10 00:40,M,M,M,9.20
LIT,2021-01-10 00:40,M,M,M,0.00
BTR,2021-01-10 00:45,M,M,M,5.75
SPI,2021-01-10 00:45,M,M,M,5.75
LIT,2021-01-10 00:45,M,M,M,0.00
DSM,2021-01-10 00:45,M,M,M,9.20
MSP,2021-01-10 00:45,M,M,M,0.00
BTR,2021-01-10 00:50,M,M,M,4.60
LIT,2021-01-10 00:50,M,M,M,0.00
SPI,2021-01-10 00:52,-3.28,-7.22,74.16,6.90
BTR,2021-01-10 00:53,1.11,-2.78,75.26,3.45
LIT,2021-01-10 00:53,-2.22,-4.39,85.08,0.00
MSP,2021-01-10 00:53,-7.22,-8.28,92.15,4.60
DSM,2021-01-10 00:54,-6.11,-8.89,80.69,8.05
OZW,2021-01-10 00:55,-7.39,-7.50,99.15,0.00
BTR,2021-01-10 00:55,M,M,M,2.30
SPI,2021-01-10 00:55,M,M,M,5.75
LIT,2021-01-10 00:55,M,M,M,0.00
DSM,2021-01-10 00:55,M,M,M,8.05
MSP,2021-01-10 00:55,M,M,M,2.30
BTR,2021-01-10 01:00,M,M,M,0.00
SPI,2021-01-10 01:00,M,M,M,8.05
LIT,2021-01-10 01:00,M,M,M,0.00
DSM,2021-01-10 01:00,M,M,M,8.05
MSP,2021-01-10 01:00,M,M,M,0.00
BTR,2021-01-10 01:05,M,M,M,0.00
SPI,2021-01-10 01:05,M,M,M,8.05
LIT,2021-01-10 01:05,M,M,M,0.00
DSM,2021-01-10 01:05,M,M,M,5.75
MSP,2021-01-10 01:05,M,M,M,0.00
DSM,2021-01-10 01:09,-6.11,-8.28,84.62,9.20
BTR,2021-01-10 01:10,M,M,M,0.00
SPI,2021-01-10 01:10,M,M,M,5.75
LIT,2021-01-10 01:10,M,M,M,0.00
DSM,2021-01-10 01:10,M,M,M,10.35
MSP,2021-01-10 01:10,M,M,M,2.30
OZW,2021-01-10 01:15,-7.89,-8.11,98.29,0.00
BTR,2021-01-10 01:15,M,M,M,2.30
SPI,2021-01-10 01:15,M,M,M,8.05
LIT,2021-01-10 01:15,M,M,M,0.00
DSM,2021-01-10 01:15,M,M,M,10.35
MSP,2021-01-10 01:15,M,M,M,2.30
LIT,2021-01-10 01:16,-2.22,-4.39,85.08,0.00
BTR,2021-01-10 01:20,M,M,M,2.30
SPI,2021-01-10 01:20,M,M,M,5.75
LIT,2021-01-10 01:20,M,M,M,0.00
DSM,2021-01-10 01:20,M,M,M,9.20
MSP,2021-01-10 01:20,M,M,M,2.30
BTR,2021-01-10 01:25,M,M,M,2.30
SPI,2021-01-10 01:25,M,M,M,5.75
LIT,2021-01-10 01:25,M,M,M,0.00
DSM,2021-01-10 01:25,M,M,M,8.05
MSP,2021-01-10 01:25,M,M,M,2.30
BTR,2021-01-10 01:30,M,M,M,5.75
SPI,2021-01-10 01:30,M,M,M,8.05
LIT,2021-01-10 01:30,M,M,M,0.00
DSM,2021-01-10 01:30,M,M,M,8.05
MSP,2021-01-10 01:30,M,M,M,2.30
OZW,2021-01-10 01:35,-7.50,-7.61,99.14,0.00
BTR,2021-01-10 01:35,M,M,M,2.30
SPI,2021-01-10 01:35,M,M,M,8.05
LIT,2021-01-10 01:35,M,M,M,0.00
DSM,2021-01-10 01:35,M,M,M,10.35
MSP,2021-01-10 01:35,M,M,M,0.00
MSP,2021-01-10 01:36,-7.22,-8.28,92.15,0.00
BTR,2021-01-10 01:40,M,M,M,2.30
SPI,2021-01-10 01:40,M,M,M,5.75
LIT,2021-01-10 01:40,M,M,M,0.00
DSM,2021-01-10 01:40,M,M,M,11.50
MSP,2021-01-10 01:40,M,M,M,2.30
BTR,2021-01-10 01:45,M,M,M,4.60
SPI,2021-01-10 01:45,M,M,M,5.75
LIT,2021-01-10 01:45,M,M,M,0.00
BTR,2021-01-10 01:50,M,M,M,4.60
SPI,2021-01-10 01:50,M,M,M,8.05
LIT,2021-01-10 01:50,M,M,M,2.30
DSM,2021-01-10 01:50,M,M,M,9.20
MSP,2021-01-10 01:50,M,M,M,4.60
SPI,2021-01-10 01:52,-3.89,-7.78,74.36,6.90
BTR,2021-01-10 01:53,0.61,-2.78,78.03,3.45
LIT,2021-01-10 01:53,-1.11,-3.28,85.21,4.60
MSP,2021-01-10 01:53,-7.22,-8.28,92.15,3.45
DSM,2021-01-10 01:54,-6.11,-8.28,84.62,8.05
OZW,2021-01-10 01:55,-7.22,-7.39,98.72,0.00
BTR,2021-01-10 01:55,M,M,M,2.30
LIT,2021-01-10 01:55,M,M,M,4.60
DSM,2021-01-10 01:55,M,M,M,9.20
MSP,2021-01-10 01:55,M,M,M,2.30
BTR,2021-01-10 02:00,M,M,M,2.30
SPI,2021-01-10 02:00,M,M,M,5.75
LIT,2021-01-10 02:00,M,M,M,5.75
DSM,2021-01-10 02:00,M,M,M,5.75
MSP,2021-01-10 02:00,M,M,M,2.30
BTR,2021-01-10 02:05,M,M,M,0.00
SPI,2021-01-10 02:05,M,M,M,4.60
LIT,2021-01-10 02:05,M,M,M,5.75
DSM,2021-01-10 02:05,M,M,M,8.05
MSP,2021-01-10 02:05,M,M,M,2.30
BTR,2021-01-10 02:10,M,M,M,2.30
LIT,2021-01-10 02:10,M,M,M,5.75
DSM,2021-01-10 02:10,M,M,M,10.35
MSP,2021-01-10 02:10,M,M,M,4.60
