station,valid,tmpc,dwpc,relh,sped
BTR,2020-08-15 00:00,M,M,M,0.00
SPI,2020-08-15 00:00,M,M,M,0.00
LIT,2020-08-15 00:00,M,M,M,2.30
DSM,2020-08-15 00:00,M,M,M,5.75
MSP,2020-08-15 00:00,M,M,M,14.95
MSP,2020-08-15 00:04,19.39,16.72,84.56,13.80
BTR,2020-08-15 00:05,M,M,M,2.30
SPI,2020-08-15 00:05,M,M,M,0.00
LIT,2020-08-15 00:05,M,M,M,0.00
DSM,2020-08-15 00:05,M,M,M,8.05
MSP,2020-08-15 00:05,M,M,M,12.65
BTR,2020-08-15 00:10,M,M,M,2.30
SPI,2020-08-15 00:10,M,M,M,0.00
LIT,2020-08-15 00:10,M,M,M,0.00
DSM,2020-08-15 00:10,M,M,M,8.05
MSP,2020-08-15 00:10,M,M,M,10.35
BTR,2020-08-15 00:15,M,M,M,2.30
OZW,2020-08-15 00:15,19.39,17.61,89.46,0.00
SPI,2020-08-15 00:15,M,M,M,0.00
LIT,2020-08-15 00:15,M,M,M,2.30
DSM,2020-08-15 00:15,M,M,M,8.05
MSP,2020-08-15 00:15,M,M,M,10.35
DSM,2020-08-15 00:17,24.39,21.11,81.96,8.05
BTR,2020-08-15 00:20,M,M,M,2.30
SPI,2020-08-15 00:20,M,M,M,0.00
LIT,2020-08-15 00:20,M,M,M,2.30
DSM,2020-08-15 00:20,M,M,M,10.35
MSP,2020-08-15 00:20,M,M,M,10.35
BTR,2020-08-15 00:25,M,M,M,2.30
SPI,2020-08-15 00:25,M,M,M,0.00
LIT,2020-08-15 00:25,M,M,M,0.00
DSM,2020-08-15 00:25,M,M,M,8.05
MSP,2020-08-15 00:25,M,M,M,11.50
BTR,2020-08-15 00:30,M,M,M,0.00
SPI,2020-08-15 00:30,M,M,M,0.00
LIT,2020-08-15 00:30,M,M,M,0.00
DSM,2020-08-15 00:30,M,M,M,8.05
MSP,2020-08-15 00:30,M,M,M,8.05
MSP,2020-08-15 00:32,18.28,16.11,87.18,6.90
BTR,2020-08-15 00:35,M,M,M,0.00
OZW,2020-08-15 00:35,19.22,17.28,88.50,0.00
SPI,2020-08-15 00:35,M,M,M,0.00
LIT,2020-08-15 00:35,M,M,M,0.00
DSM,2020-08-15 00:35,M,M,M,5.75
MSP,2020-08-15 00:35,M,M,M,5.75
BTR,2020-08-15 00:40,M,M,M,0.00
SPI,2020-08-15 00:40,M,M,M,0.00
LIT,2020-08-15 00:40,M,M,M,0.00
DSM,2020-08-15 00:40,M,M,M,8.05
MSP,2020-08-15 00:40,M,M,M,8.05
BTR,2020-08-15 00:45,M,M,M,0.00
SPI,2020-08-15 00:45,M,M,M,0.00
LIT,2020-08-15 00:45,M,M,M,0.00
DSM,2020-08-15 00:45,M,M,M,8.05
MSP,2020-08-15 00:45,M,M,M,9.20
BTR,2020-08-15 00:50,M,M,M,0.00
SPI,2020-08-15 00:50,M,M,M,0.00
LIT,2020-08-15 00:50,M,M,M,2.30
DSM,2020-08-15 00:50,M,M,M,5.75
MSP,2020-08-15 00:50,M,M,M,10.35
SPI,2020-08-15 00:52,20.61,18.89,89.86,3.45
BTR,2020-08-15 00:53,26.11,24.39,90.25,0.00
LIT,2020-08-15 00:53,26.11,23.89,87.58,6.90
MSP,2020-08-15 00:53,18.28,15.61,84.44,10.35
DSM,2020-08-15 00:54,25.00,21.11,79.02,4.60
BTR,2020-08-15 00:55,M,M,M,0.00
OZW,2020-08-15 00:55,19.00,17.72,92.30,0.00
SPI,2020-08-15 00:55,M,M,M,2.30
LIT,2020-08-15 00:55,M,M,M,5.75
DSM,2020-08-15 00:55,M,M,M,4.60
MSP,2020-08-15 00:55,M,M,M,9.20
BTR,2020-08-15 01:00,M,M,M,0.00
SPI,2020-08-15 01:00,M,M,M,2.30
LIT,2020-08-15 01:00,M,M,M,5.75
DSM,2020-08-15 01:00,M,M,M,M
MSP,2020-08-15 01:00,M,M,M,9.20
BTR,2020-08-15 01:05,M,M,M,0.00
SPI,2020-08-15 01:05,M,M,M,0.00
LIT,2020-08-15 01:05,M,M,M,5.75
DSM,2020-08-15 01:05,M,M,M,18.40
MSP,2020-08-15 01:05,M,M,M,9.20
BTR,2020-08-15 01:10,M,M,M,0.00
SPI,2020-08-15 01:10,M,M,M,0.00
LIT,2020-08-15 01:10,M,M,M,0.00
BTR,2020-08-15 01:15,M,M,M,0.00
OZW,2020-08-15 01:15,18.61,17.50,93.25,4.60
LIT,2020-08-15 01:15,M,M,M,0.00
DSM,2020-08-15 01:15,M,M,M,11.50
MSP,2020-08-15 01:15,M,M,M,10.35
BTR,2020-08-15 01:20,M,M,M,0.00
SPI,2020-08-15 01:20,M,M,M,2.30
LIT,2020-08-15 01:20,M,M,M,0.00
DSM,2020-08-15 01:20,M,M,M,11.50
MSP,2020-08-15 01:20,M,M,M,10.35
BTR,2020-08-15 01:25,M,M,M,M
SPI,2020-08-15 01:25,M,M,M,4.60
