station,valid,tmpc,dwpc,relh,sped
BTR,2020-05-16 00:00,M,M,M,9.20
LIT,2020-05-16 00:00,M,M,M,5.75
DSM,2020-05-16 00:00,M,M,M,2.30
MSP,2020-05-16 00:00,M,M,M,5.75
MDW,2020-05-16 00:00,M,M,M,8.05
BTR,2020-05-16 00:05,M,M,M,9.20
LIT,2020-05-16 00:05,M,M,M,5.75
DSM,2020-05-16 00:05,M,M,M,2.30
MSP,2020-05-16 00:05,M,M,M,5.75
MDW,2020-05-16 00:05,M,M,M,5.75
BTR,2020-05-16 00:10,M,M,M,9.20
LIT,2020-05-16 00:10,M,M,M,4.60
DSM,2020-05-16 00:10,M,M,M,2.30
MSP,2020-05-16 00:10,M,M,M,5.75
MDW,2020-05-16 00:10,M,M,M,9.20
BTR,2020-05-16 00:15,M,M,M,8.05
OZW,2020-05-16 00:15,14.00,13.28,95.41,5.75
LIT,2020-05-16 00:15,M,M,M,2.30
DSM,2020-05-16 00:15,M,M,M,0.00
MSP,2020-05-16 00:15,M,M,M,4.60
MDW,2020-05-16 00:15,M,M,M,8.05
OZW,2020-05-16 00:16,14.00,13.28,95.41,5.75
BTR,2020-05-16 00:20,M,M,M,8.05
LIT,2020-05-16 00:20,M,M,M,2.30
DSM,2020-05-16 00:20,M,M,M,0.00
MSP,2020-05-16 00:20,M,M,M,5.75
MDW,2020-05-16 00:20,M,M,M,8.05
BTR,2020-05-16 00:25,M,M,M,8.05
LIT,2020-05-16 00:25,M,M,M,4.60
DSM,2020-05-16 00:25,M,M,M,0.00
MSP,2020-05-16 00:25,M,M,M,4.60
MDW,2020-05-16 00:25,M,M,M,9.20
BTR,2020-05-16 00:30,M,M,M,9.20
LIT,2020-05-16 00:30,M,M,M,5.75
DSM,2020-05-16 00:30,M,M,M,0.00
MSP,2020-05-16 00:30,M,M,M,4.60
MDW,2020-05-16 00:30,M,M,M,10.35
BTR,2020-05-16 00:35,M,M,M,10.35
OZW,2020-05-16 00:35,14.11,13.50,96.11,3.45
LIT,2020-05-16 00:35,M,M,M,5.75
DSM,2020-05-16 00:35,M,M,M,2.30
MSP,2020-05-16 00:35,M,M,M,4.60
MDW,2020-05-16 00:35,M,M,M,9.20
OZW,2020-05-16 00:36,14.11,13.50,96.11,4.60
BTR,2020-05-16 00:40,M,M,M,10.35
LIT,2020-05-16 00:40,M,M,M,5.75
DSM,2020-05-16 00:40,M,M,M,0.00
MSP,2020-05-16 00:40,M,M,M,4.60
MDW,2020-05-16 00:40,M,M,M,9.20
BTR,2020-05-16 00:45,M,M,M,10.35
LIT,2020-05-16 00:45,M,M,M,5.75
DSM,2020-05-16 00:45,M,M,M,0.00
MSP,2020-05-16 00:45,M,M,M,4.60
MDW,2020-05-16 00:45,M,M,M,9.20
BTR,2020-05-16 00:50,M,M,M,8.05
LIT,2020-05-16 00:50,M,M,M,8.05
