station,valid,tmpc,dwpc,relh,sped
BTR,2021-09-06 00:00,M,M,M,4.60
DSM,2021-09-06 00:00,M,M,M,5.75
LIT,2021-09-06 00:00,M,M,M,2.30
MSP,2021-09-06 00:00,M,M,M,4.60
MSP,2021-09-06 00:05,M,M,M,4.60
SPI,2021-09-06 00:05,M,M,M,0.00
BTR,2021-09-06 00:05,M,M,M,2.30
LIT,2021-09-06 00:05,M,M,M,0.00
DSM,2021-09-06 00:05,M,M,M,5.75
SPI,2021-09-06 00:10,M,M,M,0.00
MSP,2021-09-06 00:10,M,M,M,4.60
DSM,2021-09-06 00:10,M,M,M,5.75
BTR,2021-09-06 00:10,M,M,M,2.30
LIT,2021-09-06 00:10,M,M,M,0.00
DSM,2021-09-06 00:15,M,M,M,5.75
LIT,2021-09-06 00:15,M,M,M,0.00
OZW,2021-09-06 00:15,17.00,12.50,74.80,10.35
BTR,2021-09-06 00:15,M,M,M,2.30
MSP,2021-09-06 00:15,M,M,M,4.60
SPI,2021-09-06 00:15,M,M,M,0.00
SPI,2021-09-06 00:20,M,M,M,0.00
BTR,2021-09-06 00:20,M,M,M,2.30
LIT,2021-09-06 00:20,M,M,M,0.00
DSM,2021-09-06 00:20,M,M,M,5.75
MSP,2021-09-06 00:20,M,M,M,4.60
MSP,2021-09-06 00:25,M,M,M,4.60
LIT,2021-09-06 00:25,M,M,M,0.00
DSM,2021-09-06 00:25,M,M,M,5.75
BTR,2021-09-06 00:25,M,M,M,2.30
SPI,2021-09-06 00:25,M,M,M,2.30
MSP,2021-09-06 00:30,M,M,M,4.60
SPI,2021-09-06 00:30,M,M,M,2.30
LIT,2021-09-06 00:30,M,M,M,0.00
BTR,2021-09-06 00:30,M,M,M,2.30
DSM,2021-09-06 00:30,M,M,M,8.05
LIT,2021-09-06 00:35,M,M,M,0.00
MSP,2021-09-06 00:35,M,M,M,2.30
OZW,2021-09-06 00:35,17.00,14.00,82.50,9.20
DSM,2021-09-06 00:35,M,M,M,8.05
BTR,2021-09-06 00:35,M,M,M,4.60
LIT,2021-09-06 00:40,M,M,M,0.00
BTR,2021-09-06 00:40,M,M,M,4.60
SPI,2021-09-06 00:40,M,M,M,2.30
BTR,2021-09-06 00:45,M,M,M,5.75
MSP,2021-09-06 00:45,M,M,M,2.30
DSM,2021-09-06 00:45,M,M,M,5.75
LIT,2021-09-06 00:45,M,M,M,0.00
SPI,2021-09-06 00:45,M,M,M,4.60
DSM,2021-09-06 00:50,M,M,M,5.75
BTR,2021-09-06 00:50,M,M,M,9.20
LIT,2021-09-06 00:50,M,M,M,0.00
MSP,2021-09-06 00:50,M,M,M,4.60
SPI,2021-09-06 00:52,16.72,14.39,86.11,4.60
LIT,2021-09-06 00:53,21.11,19.39,89.90,0.00
MSP,2021-09-06 00:53,15.61,11.11,74.57,4.60
BTR,2021-09-06 00:53,26.11,25.00,93.61,9.20
DSM,2021-09-06 00:54,19.39,15.61,78.77,5.75
LIT,2021-09-06 00:55,M,M,M,0.00
BTR,2021-09-06 00:55,M,M,M,8.05
OZW,2021-09-06 00:55,16.61,14.22,85.78,5.75
MSP,2021-09-06 00:55,M,M,M,4.60
DSM,2021-09-06 00:55,M,M,M,5.75
SPI,2021-09-06 00:55,M,M,M,4.60
LIT,2021-09-06 01:00,M,M,M,0.00
BTR,2021-09-06 01:00,M,M,M,9.20
SPI,2021-09-06 01:00,M,M,M,4.60
DSM,2021-09-06 01:00,M,M,M,2.30
MSP,2021-09-06 01:00,M,M,M,5.75
DSM,2021-09-06 01:05,M,M,M,2.30
LIT,2021-09-06 01:05,M,M,M,0.00
BTR,2021-09-06 01:05,M,M,M,9.20
MSP,2021-09-06 01:05,M,M,M,4.60
SPI,2021-09-06 01:10,M,M,M,4.60
LIT,2021-09-06 01:10,M,M,M,0.00
DSM,2021-09-06 01:10,M,M,M,0.00
MSP,2021-09-06 01:10,M,M,M,4.60
BTR,2021-09-06 01:10,M,M,M,5.75
SPI,2021-09-06 01:15,M,M,M,4.60
OZW,2021-09-06 01:15,16.50,14.11,85.77,3.45
MSP,2021-09-06 01:15,M,M,M,2.30
BTR,2021-09-06 01:15,M,M,M,8.05
LIT,2021-09-06 01:15,M,M,M,0.00
DSM,2021-09-06 01:15,M,M,M,0.00
LIT,2021-09-06 01:20,M,M,M,0.00
SPI,2021-09-06 01:20,M,M,M,2.30
MSP,2021-09-06 01:20,M,M,M,2.30
BTR,2021-09-06 01:20,M,M,M,5.75
DSM,2021-09-06 01:20,M,M,M,2.30
BTR,2021-09-06 01:25,M,M,M,5.75
SPI,2021-09-06 01:25,M,M,M,4.60
LIT,2021-09-06 01:25,M,M,M,0.00
