station,valid,tmpc,dwpc,relh,sped
BTR,2021-05-04 00:00,M,M,M,11.50
SPI,2021-05-04 00:00,M,M,M,8.05
LIT,2021-05-04 00:00,M,M,M,11.50
DSM,2021-05-04 00:00,M,M,M,18.40
MSP,2021-05-04 00:00,M,M,M,10.35
BTR,2021-05-04 00:03,26.00,23.00,83.55,10.35
BTR,2021-05-04 00:05,M,M,M,10.35
SPI,2021-05-04 00:05,M,M,M,8.05
LIT,2021-05-04 00:05,M,M,M,9.20
MSP,2021-05-04 00:05,M,M,M,12.65
BTR,2021-05-04 00:10,M,M,M,9.20
SPI,2021-05-04 00:10,M,M,M,5.75
LIT,2021-05-04 00:10,M,M,M,9.20
DSM,2021-05-04 00:10,M,M,M,16.10
MSP,2021-05-04 00:10,M,M,M,18.40
OZW,2021-05-04 00:15,15.22,14.28,94.09,3.45
BTR,2021-05-04 00:15,M,M,M,8.05
SPI,2021-05-04 00:15,M,M,M,5.75
LIT,2021-05-04 00:15,M,M,M,11.50
DSM,2021-05-04 00:15,M,M,M,12.65
MSP,2021-05-04 00:15,M,M,M,12.65
BTR,2021-05-04 00:20,M,M,M,9.20
SPI,2021-05-04 00:20,M,M,M,5.75
LIT,2021-05-04 00:20,M,M,M,9.20
MSP,2021-05-04 00:20,M,M,M,14.95
BTR,2021-05-04 00:25,M,M,M,9.20
SPI,2021-05-04 00:25,M,M,M,5.75
LIT,2021-05-04 00:25,M,M,M,10.35
DSM,2021-05-04 00:25,M,M,M,12.65
MSP,2021-05-04 00:25,M,M,M,10.35
BTR,2021-05-04 00:30,M,M,M,5.75
SPI,2021-05-04 00:30,M,M,M,8.05
LIT,2021-05-04 00:30,M,M,M,10.35
DSM,2021-05-04 00:30,M,M,M,12.65
MSP,2021-05-04 00:30,M,M,M,12.65
OZW,2021-05-04 00:35,15.28,14.39,94.43,5.75
BTR,2021-05-04 00:35,M,M,M,M
SPI,2021-05-04 00:35,M,M,M,5.75
LIT,2021-05-04 00:35,M,M,M,12.65
MSP,2021-05-04 00:35,M,M,M,17.25
BTR,2021-05-04 00:40,M,M,M,M
SPI,2021-05-04 00:40,M,M,M,5.75
LIT,2021-05-04 00:40,M,M,M,11.50
MSP,2021-05-04 00:40,M,M,M,12.65
BTR,2021-05-04 00:45,M,M,M,5.75
SPI,2021-05-04 00:45,M,M,M,5.75
LIT,2021-05-04 00:45,M,M,M,10.35
DSM,2021-05-04 00:45,M,M,M,16.10
MSP,2021-05-04 00:45,M,M,M,10.35
BTR,2021-05-04 00:48,26.00,23.00,83.55,6.90
BTR,2021-05-04 00:50,M,M,M,9.20
SPI,2021-05-04 00:50,M,M,M,5.75
LIT,2021-05-04 00:50,M,M,M,12.65
MSP,2021-05-04 00:50,M,M,M,11.50
SPI,2021-05-04 00:52,15.61,15.00,96.15,6.90
BTR,2021-05-04 00:53,26.11,23.89,87.58,9.20
LIT,2021-05-04 00:53,25.00,21.72,82.03,10.35
MSP,2021-05-04 00:53,11.11,3.89,61.06,13.80
DSM,2021-05-04 00:54,12.22,4.39,58.76,13.80
OZW,2021-05-04 00:55,15.50,14.50,93.76,6.90
BTR,2021-05-04 00:55,M,M,M,9.20
SPI,2021-05-04 00:55,M,M,M,5.75
LIT,2021-05-04 00:55,M,M,M,10.35
DSM,2021-05-04 00:55,M,M,M,14.95
MSP,2021-05-04 00:55,M,M,M,11.50
BTR,2021-05-04 01:00,M,M,M,8.05
SPI,2021-05-04 01:00,M,M,M,M
LIT,2021-05-04 01:00,M,M,M,9.20
DSM,2021-05-04 01:00,M,M,M,12.65
MSP,2021-05-04 01:00,M,M,M,19.55
BTR,2021-05-04 01:05,M,M,M,8.05
SPI,2021-05-04 01:05,M,M,M,M
LIT,2021-05-04 01:05,M,M,M,8.05
MSP,2021-05-04 01:05,M,M,M,14.95
BTR,2021-05-04 01:10,M,M,M,9.20
SPI,2021-05-04 01:10,M,M,M,5.75
LIT,2021-05-04 01:10,M,M,M,5.75
