station,valid,tmpc,dwpc,relh,sped
BTR,2020-05-01 00:00,M,M,M,0.00
LIT,2020-05-01 00:00,M,M,M,2.30
DSM,2020-05-01 00:00,M,M,M,5.75
MSP,2020-05-01 00:00,M,M,M,2.30
MDW,2020-05-01 00:00,M,M,M,5.75
BTR,2020-05-01 00:05,M,M,M,0.00
LIT,2020-05-01 00:05,M,M,M,0.00
DSM,2020-05-01 00:05,M,M,M,8.05
MSP,2020-05-01 00:05,M,M,M,4.60
MDW,2020-05-01 00:05,M,M,M,5.75
BTR,2020-05-01 00:10,M,M,M,0.00
LIT,2020-05-01 00:10,M,M,M,0.00
DSM,2020-05-01 00:10,M,M,M,8.05
MSP,2020-05-01 00:10,M,M,M,4.60
MDW,2020-05-01 00:10,M,M,M,5.75
BTR,2020-05-01 00:15,M,M,M,0.00
OZW,2020-05-01 00:15,6.72,5.89,94.42,5.75
LIT,2020-05-01 00:15,M,M,M,2.30
DSM,2020-05-01 00:15,M,M,M,8.05
MSP,2020-05-01 00:15,M,M,M,4.60
MDW,2020-05-01 00:15,M,M,M,4.60
OZW,2020-05-01 00:16,6.72,5.78,93.69,4.60
BTR,2020-05-01 00:20,M,M,M,0.00
LIT,2020-05-01 00:20,M,M,M,2.30
DSM,2020-05-01 00:20,M,M,M,5.75
MSP,2020-05-01 00:20,M,M,M,5.75
MDW,2020-05-01 00:20,M,M,M,4.60
BTR,2020-05-01 00:25,M,M,M,0.00
LIT,2020-05-01 00:25,M,M,M,2.30
DSM,2020-05-01 00:25,M,M,M,5.75
MSP,2020-05-01 00:25,M,M,M,5.75
MDW,2020-05-01 00:25,M,M,M,2.30
BTR,2020-05-01 00:30,M,M,M,0.00
LIT,2020-05-01 00:30,M,M,M,2.30
DSM,2020-05-01 00:30,M,M,M,8.05
MSP,2020-05-01 00:30,M,M,M,5.75
MDW,2020-05-01 00:30,M,M,M,0.00
BTR,2020-05-01 00:35,M,M,M,0.00
OZW,2020-05-01 00:35,6.78,5.89,94.06,8.05
LIT,2020-05-01 00:35,M,M,M,0.00
DSM,2020-05-01 00:35,M,M,M,5.75
MSP,2020-05-01 00:35,M,M,M,4.60
MDW,2020-05-01 00:35,M,M,M,2.30
OZW,2020-05-01 00:36,6.78,5.78,93.34,8.05
BTR,2020-05-01 00:40,M,M,M,0.00
LIT,2020-05-01 00:40,M,M,M,2.30
DSM,2020-05-01 00:40,M,M,M,8.05
MSP,2020-05-01 00:40,M,M,M,5.75
MDW,2020-05-01 00:40,M,M,M,0.00
BTR,2020-05-01 00:45,M,M,M,0.00
LIT,2020-05-01 00:45,M,M,M,2.30
DSM,2020-05-01 00:45,M,M,M,5.75
MSP,2020-05-01 00:45,M,M,M,5.75
MDW,2020-05-01 00:45,M,M,M,0.00
BTR,2020-05-01 00:50,M,M,M,0.00
LIT,2020-05-01 00:50,M,M,M,2.30
DSM,2020-05-01 00:50,M,M,M,5.75
MSP,2020-05-01 00:50,M,M,M,5.75
MDW,2020-05-01 00:50,M,M,M,0.00
BTR,2020-05-01 00:53,13.89,12.22,89.68,0.00
LIT,2020-05-01 00:53,12.22,10.00,86.29,3.45
MSP,2020-05-01 00:53,12.78,0.00,41.44,6.90
MDW,2020-05-01 00:53,6.11,2.22,76.12,0.00
DSM,2020-05-01 00:54,13.28,-0.61,38.36,6.90
BTR,2020-05-01 00:55,M,M,M,0.00
OZW,2020-05-01 00:55,6.72,5.50,91.91,9.20
LIT,2020-05-01 00:55,M,M,M,0.00
DSM,2020-05-01 00:55,M,M,M,5.75
MSP,2020-05-01 00:55,M,M,M,5.75
MDW,2020-05-01 00:55,M,M,M,0.00
BTR,2020-05-01 01:00,M,M,M,0.00
LIT,2020-05-01 01:00,M,M,M,2.30
DSM,2020-05-01 01:00,M,M,M,5.75
MSP,2020-05-01 01:00,M,M,M,5.75
MDW,2020-05-01 01:00,M,M,M,2.30
BTR,2020-05-01 01:05,M,M,M,0.00
LIT,2020-05-01 01:05,M,M,M,2.30
DSM,2020-05-01 01:05,M,M,M,5.75
MSP,2020-05-01 01:05,M,M,M,8.05
MDW,2020-05-01 01:05,M,M,M,2.30
BTR,2020-05-01 01:10,M,M,M,2.30
LIT,2020-05-01 01:10,M,M,M,0.00
DSM,2020-05-01 01:10,M,M,M,5.75
MSP,2020-05-01 01:10,M,M,M,8.05
MDW,2020-05-01 01:10,M,M,M,4.60
BTR,2020-05-01 01:15,M,M,M,0.00
OZW,2020-05-01 01:15,6.72,5.28,90.50,9.20
LIT,2020-05-01 01:15,M,M,M,0.00
DSM,2020-05-01 01:15,M,M,M,5.75
MSP,2020-05-01 01:15,M,M,M,8.05
MDW,2020-05-01 01:15,M,M,M,5.75
BTR,2020-05-01 01:20,M,M,M,0.00
LIT,2020-05-01 01:20,M,M,M,0.00
DSM,2020-05-01 01:20,M,M,M,5.75
MSP,2020-05-01 01:20,M,M,M,8.05
MDW,2020-05-01 01:20,M,M,M,5.75
BTR,2020-05-01 01:25,M,M,M,0.00
LIT,2020-05-01 01:25,M,M,M,2.30
DSM,2020-05-01 01:25,M,M,M,5.75
MSP,2020-05-01 01:25,M,M,M,5.75
MDW,2020-05-01 01:25,M,M,M,5.75
BTR,2020-05-01 01:30,M,M,M,0.00
LIT,2020-05-01 01:30,M,M,M,2.30
DSM,2020-05-01 01:30,M,M,M,8.05
MSP,2020-05-01 01:30,M,M,M,5.75
MDW,2020-05-01 01:30,M,M,M,4.60
BTR,2020-05-01 01:35,M,M,M,0.00
OZW,2020-05-01 01:35,6.72,5.39,91.20,6.90
LIT,2020-05-01 01:35,M,M,M,0.00
DSM,2020-05-01 01:35,M,M,M,8.05
MSP,2020-05-01 01:35,M,M,M,5.75
MDW,2020-05-01 01:35,M,M,M,4.60
BTR,2020-05-01 01:40,M,M,M,0.00
LIT,2020-05-01 01:40,M,M,M,0.00
DSM,2020-05-01 01:40,M,M,M,8.05
MSP,2020-05-01 01:40,M,M,M,5.75
MDW,2020-05-01 01:40,M,M,M,2.30
BTR,2020-05-01 01:45,M,M,M,0.00
LIT,2020-05-01 01:45,M,M,M,0.00
DSM,2020-05-01 01:45,M,M,M,8.05
MSP,2020-05-01 01:45,M,M,M,5.75
MDW,2020-05-01 01:45,M,M,M,2.30
BTR,2020-05-01 01:50,M,M,M,0.00
LIT,2020-05-01 01:50,M,M,M,4.60
DSM,2020-05-01 01:50,M,M,M,8.05
MSP,2020-05-01 01:50,M,M,M,5.75
MDW,2020-05-01 01:50,M,M,M,0.00
BTR,2020-05-01 01:53,13.28,11.72,90.29,0.00
LIT,2020-05-01 01:53,12.22,10.61,89.88,4.60
MSP,2020-05-01 01:53,11.72,0.00,44.42,5.75
MDW,2020-05-01 01:53,5.00,1.72,79.34,0.00
DSM,2020-05-01 01:54,11.72,0.61,46.42,8.05
BTR,2020-05-01 01:55,M,M,M,0.00
OZW,2020-05-01 01:55,6.72,5.28,90.50,6.90
LIT,2020-05-01 01:55,M,M,M,4.60
DSM,2020-05-01 01:55,M,M,M,8.05
MSP,2020-05-01 01:55,M,M,M,5.75
MDW,2020-05-01 01:55,M,M,M,0.00
BTR,2020-05-01 02:00,M,M,M,0.00
LIT,2020-05-01 02:00,M,M,M,4.60
DSM,2020-05-01 02:00,M,M,M,8.05
MSP,2020-05-01 02:00,M,M,M,5.75
MDW,2020-05-01 02:00,M,M,M,0.00
BTR,2020-05-01 02:05,M,M,M,0.00
LIT,2020-05-01 02:05,M,M,M,4.60
DSM,2020-05-01 02:05,M,M,M,5.75
MSP,2020-05-01 02:05,M,M,M,5.75
MDW,2020-05-01 02:05,M,M,M,2.30
BTR,2020-05-01 02:10,M,M,M,0.00
LIT,2020-05-01 02:10,M,M,M,4.60
DSM,2020-05-01 02:10,M,M,M,5.75
MSP,2020-05-01 02:10,M,M,M,5.75
MDW,2020-05-01 02:10,M,M,M,4.60
BTR,2020-05-01 02:15,M,M,M,0.00
OZW,2020-05-01 02:15,6.61,5.39,91.90,10.35
LIT,2020-05-01 02:15,M,M,M,2.30
DSM,2020-05-01 02:15,M,M,M,5.75
MSP,2020-05-01 02:15,M,M,M,5.75
MDW,2020-05-01 02:15,M,M,M,5.75
OZW,2020-05-01 02:16,6.61,5.50,92.61,9.20
BTR,2020-05-01 02:20,M,M,M,0.00
LIT,2020-05-01 02:20,M,M,M,2.30
DSM,2020-05-01 02:20,M,M,M,5.75
MSP,2020-05-01 02:20,M,M,M,4.60
MDW,2020-05-01 02:20,M,M,M,5.75
BTR,2020-05-01 02:25,M,M,M,0.00
LIT,2020-05-01 02:25,M,M,M,2.30
DSM,2020-05-01 02:25,M,M,M,5.75
MSP,2020-05-01 02:25,M,M,M,4.60
MDW,2020-05-01 02:25,M,M,M,4.60
BTR,2020-05-01 02:30,M,M,M,0.00
LIT,2020-05-01 02:30,M,M,M,4.60
DSM,2020-05-01 02:30,M,M,M,5.75
MSP,2020-05-01 02:30,M,M,M,4.60
MDW,2020-05-01 02:30,M,M,M,2.30
BTR,2020-05-01 02:35,M,M,M,0.00
OZW,2020-05-01 02:35,6.72,5.28,90.50,6.90
LIT,2020-05-01 02:35,M,M,M,2.30
DSM,2020-05-01 02:35,M,M,M,5.75
MSP,2020-05-01 02:35,M,M,M,5.75
MDW,2020-05-01 02:35,M,M,M,2.30
OZW,2020-05-01 02:36,6.72,5.28,90.50,6.90
BTR,2020-05-01 02:40,M,M,M,0.00
LIT,2020-05-01 02:40,M,M,M,0.00
DSM,2020-05-01 02:40,M,M,M,5.75
MSP,2020-05-01 02:40,M,M,M,5.75
MDW,2020-05-01 02:40,M,M,M,2.30
BTR,2020-05-01 02:45,M,M,M,0.00
LIT,2020-05-01 02:45,M,M,M,2.30
DSM,2020-05-01 02:45,M,M,M,5.75
MSP,2020-05-01 02:45,M,M,M,5.75
MDW,2020-05-01 02:45,M,M,M,4.60
BTR,2020-05-01 02:50,M,M,M,0.00
LIT,2020-05-01 02:50,M,M,M,2.30
DSM,2020-05-01 02:50,M,M,M,5.75
MSP,2020-05-01 02:50,M,M,M,5.75
MDW,2020-05-01 02:50,M,M,M,2.30
BTR,2020-05-01 02:53,12.22,11.11,92.92,0.00
LIT,2020-05-01 02:53,11.72,10.61,92.89,4.60
MSP,2020-05-01 02:53,12.22,0.00,42.98,5.75
MDW,2020-05-01 02:53,4.39,1.72,82.80,0.00
DSM,2020-05-01 02:54,11.72,0.00,44.42,6.90
BTR,2020-05-01 02:55,M,M,M,0.00
OZW,2020-05-01 02:55,6.72,5.22,90.15,6.90
LIT,2020-05-01 02:55,M,M,M,4.60
DSM,2020-05-01 02:55,M,M,M,5.75
MSP,2020-05-01 02:55,M,M,M,5.75
MDW,2020-05-01 02:55,M,M,M,0.00
BTR,2020-05-01 03:00,M,M,M,0.00
LIT,2020-05-01 03:00,M,M,M,2.30
DSM,2020-05-01 03:00,M,M,M,8.05
MSP,2020-05-01 03:00,M,M,M,5.75
MDW,2020-05-01 03:00,M,M,M,0.00
BTR,2020-05-01 03:05,M,M,M,0.00
LIT,2020-05-01 03:05,M,M,M,2.30
DSM,2020-05-01 03:05,M,M,M,5.75
MSP,2020-05-01 03:05,M,M,M,5.75
MDW,2020-05-01 03:05,M,M,M,0.00
BTR,2020-05-01 03:10,M,M,M,0.00
LIT,2020-05-01 03:10,M,M,M,4.60
DSM,2020-05-01 03:10,M,M,M,5.75
MSP,2020-05-01 03:10,M,M,M,5.75
MDW,2020-05-01 03:10,M,M,M,0.00
BTR,2020-05-01 03:15,M,M,M,0.00
OZW,2020-05-01 03:15,6.72,5.00,88.77,5.75
LIT,2020-05-01 03:15,M,M,M,4.60
DSM,2020-05-01 03:15,M,M,M,5.75
MSP,2020-05-01 03:15,M,M,M,5.75
MDW,2020-05-01 03:15,M,M,M,0.00
OZW,2020-05-01 03:16,6.72,5.00,88.77,8.05
BTR,2020-05-01 03:20,M,M,M,0.00
LIT,2020-05-01 03:20,M,M,M,4.60
DSM,2020-05-01 03:20,M,M,M,5.75
MSP,2020-05-01 03:20,M,M,M,5.75
MDW,2020-05-01 03:20,M,M,M,0.00
BTR,2020-05-01 03:25,M,M,M,0.00
LIT,2020-05-01 03:25,M,M,M,4.60
DSM,2020-05-01 03:25,M,M,M,5.75
MSP,2020-05-01 03:25,M,M,M,5.75
MDW,2020-05-01 03:25,M,M,M,0.00
BTR,2020-05-01 03:30,M,M,M,0.00
LIT,2020-05-01 03:30,M,M,M,4.60
DSM,2020-05-01 03:30,M,M,M,5.75
MSP,2020-05-01 03:30,M,M,M,8.05
MDW,2020-05-01 03:30,M,M,M,0.00
BTR,2020-05-01 03:35,M,M,M,0.00
OZW,2020-05-01 03:35,6.61,4.72,87.73,5.75
LIT,2020-05-01 03:35,M,M,M,4.60
DSM,2020-05-01 03:35,M,M,M,5.75
MSP,2020-05-01 03:35,M,M,M,5.75
MDW,2020-05-01 03:35,M,M,M,0.00
OZW,2020-05-01 03:36,6.61,4.72,87.73,5.75
BTR,2020-05-01 03:40,M,M,M,0.00
LIT,2020-05-01 03:40,M,M,M,5.75
DSM,2020-05-01 03:40,M,M,M,5.75
MSP,2020-05-01 03:40,M,M,M,8.05
MDW,2020-05-01 03:40,M,M,M,2.30
BTR,2020-05-01 03:45,M,M,M,0.00
LIT,2020-05-01 03:45,M,M,M,4.60
DSM,2020-05-01 03:45,M,M,M,5.75
MSP,2020-05-01 03:45,M,M,M,9.20
MDW,2020-05-01 03:45,M,M,M,0.00
BTR,2020-05-01 03:50,M,M,M,0.00
LIT,2020-05-01 03:50,M,M,M,4.60
DSM,2020-05-01 03:50,M,M,M,5.75
MSP,2020-05-01 03:50,M,M,M,9.20
MDW,2020-05-01 03:50,M,M,M,0.00
BTR,2020-05-01 03:53,12.22,11.11,92.92,0.00
LIT,2020-05-01 03:53,11.11,9.39,89.13,4.60
MSP,2020-05-01 03:53,12.78,0.00,41.44,9.20
MDW,2020-05-01 03:53,4.39,2.22,85.81,0.00
DSM,2020-05-01 03:54,10.61,1.11,51.81,5.75
BTR,2020-05-01 03:55,M,M,M,0.00
OZW,2020-05-01 03:55,6.50,4.72,88.40,5.75
LIT,2020-05-01 03:55,M,M,M,5.75
DSM,2020-05-01 03:55,M,M,M,5.75
MSP,2020-05-01 03:55,M,M,M,8.05
MDW,2020-05-01 03:55,M,M,M,0.00
BTR,2020-05-01 04:00,M,M,M,0.00
LIT,2020-05-01 04:00,M,M,M,4.60
DSM,2020-05-01 04:00,M,M,M,5.75
MSP,2020-05-01 04:00,M,M,M,9.20
MDW,2020-05-01 04:00,M,M,M,0.00
BTR,2020-05-01 04:05,M,M,M,0.00
LIT,2020-05-01 04:05,M,M,M,4.60
MDW,2020-05-01 04:05,M,M,M,2.30
BTR,2020-05-01 04:10,M,M,M,0.00
LIT,2020-05-01 04:10,M,M,M,4.60
DSM,2020-05-01 04:10,M,M,M,5.75
MSP,2020-05-01 04:10,M,M,M,9.20
MDW,2020-05-01 04:10,M,M,M,0.00
BTR,2020-05-01 04:15,M,M,M,0.00
OZW,2020-05-01 04:15,6.11,4.50,89.41,5.75
LIT,2020-05-01 04:15,M,M,M,4.60
DSM,2020-05-01 04:15,M,M,M,5.75
MSP,2020-05-01 04:15,M,M,M,9.20
MDW,2020-05-01 04:15,M,M,M,0.00
BTR,2020-05-01 04:20,M,M,M,M
LIT,2020-05-01 04:20,M,M,M,4.60
DSM,2020-05-01 04:20,M,M,M,5.75
MSP,2020-05-01 04:20,M,M,M,8.05
MDW,2020-05-01 04:20,M,M,M,0.00
BTR,2020-05-01 04:25,M,M,M,0.00
LIT,2020-05-01 04:25,M,M,M,5.75
DSM,2020-05-01 04:25,M,M,M,8.05
MSP,2020-05-01 04:25,M,M,M,8.05
MDW,2020-05-01 04:25,M,M,M,0.00
BTR,2020-05-01 04:30,M,M,M,0.00
LIT,2020-05-01 04:30,M,M,M,4.60
DSM,2020-05-01 04:30,M,M,M,8.05
MSP,2020-05-01 04:30,M,M,M,8.05
MDW,2020-05-01 04:30,M,M,M,0.00
BTR,2020-05-01 04:35,M,M,M,0.00
OZW,2020-05-01 04:35,5.72,4.28,90.43,5.75
LIT,2020-05-01 04:35,M,M,M,4.60
DSM,2020-05-01 04:35,M,M,M,8.05
MSP,2020-05-01 04:35,M,M,M,8.05
MDW,2020-05-01 04:35,M,M,M,2.30
BTR,2020-05-01 04:40,M,M,M,0.00
LIT,2020-05-01 04:40,M,M,M,4.60
DSM,2020-05-01 04:40,M,M,M,5.75
MSP,2020-05-01 04:40,M,M,M,9.20
MDW,2020-05-01 04:40,M,M,M,0.00
BTR,2020-05-01 04:45,M,M,M,0.00
LIT,2020-05-01 04:45,M,M,M,4.60
DSM,2020-05-01 04:45,M,M,M,8.05
MSP,2020-05-01 04:45,M,M,M,9.20
MDW,2020-05-01 04:45,M,M,M,0.00
BTR,2020-05-01 04:50,M,M,M,0.00
LIT,2020-05-01 04:50,M,M,M,2.30
DSM,2020-05-01 04:50,M,M,M,5.75
MSP,2020-05-01 04:50,M,M,M,8.05
MDW,2020-05-01 04:50,M,M,M,0.00
BTR,2020-05-01 04:53,11.72,10.61,92.89,0.00
LIT,2020-05-01 04:53,11.11,8.89,86.17,3.45
MSP,2020-05-01 04:53,13.28,0.00,40.10,10.35
MDW,2020-05-01 04:53,4.39,2.78,89.27,0.00
DSM,2020-05-01 04:54,11.11,2.22,54.26,6.90
BTR,2020-05-01 04:55,M,M,M,0.00
OZW,2020-05-01 04:55,5.39,4.22,92.18,5.75
LIT,2020-05-01 04:55,M,M,M,4.60
DSM,2020-05-01 04:55,M,M,M,5.75
MSP,2020-05-01 04:55,M,M,M,10.35
MDW,2020-05-01 04:55,M,M,M,0.00
BTR,2020-05-01 05:00,M,M,M,0.00
LIT,2020-05-01 05:00,M,M,M,4.60
DSM,2020-05-01 05:00,M,M,M,5.75
MSP,2020-05-01 05:00,M,M,M,9.20
MDW,2020-05-01 05:00,M,M,M,0.00
BTR,2020-05-01 05:05,M,M,M,0.00
LIT,2020-05-01 05:05,M,M,M,4.60
DSM,2020-05-01 05:05,M,M,M,5.75
MSP,2020-05-01 05:05,M,M,M,11.50
MDW,2020-05-01 05:05,M,M,M,0.00
BTR,2020-05-01 05:10,M,M,M,0.00
LIT,2020-05-01 05:10,M,M,M,2.30
DSM,2020-05-01 05:10,M,M,M,5.75
MSP,2020-05-01 05:10,M,M,M,9.20
MDW,2020-05-01 05:10,M,M,M,0.00
BTR,2020-05-01 05:15,M,M,M,0.00
OZW,2020-05-01 05:15,4.61,4.00,95.81,5.75
LIT,2020-05-01 05:15,M,M,M,2.30
DSM,2020-05-01 05:15,M,M,M,5.75
MSP,2020-05-01 05:15,M,M,M,10.35
MDW,2020-05-01 05:15,M,M,M,0.00
OZW,2020-05-01 05:16,4.61,4.00,95.81,5.75
BTR,2020-05-01 05:20,M,M,M,0.00
LIT,2020-05-01 05:20,M,M,M,2.30
DSM,2020-05-01 05:20,M,M,M,5.75
MSP,2020-05-01 05:20,M,M,M,9.20
MDW,2020-05-01 05:20,M,M,M,0.00
BTR,2020-05-01 05:25,M,M,M,2.30
LIT,2020-05-01 05:25,M,M,M,4.60
DSM,2020-05-01 05:25,M,M,M,5.75
MSP,2020-05-01 05:25,M,M,M,9.20
MDW,2020-05-01 05:25,M,M,M,0.00
BTR,2020-05-01 05:30,M,M,M,2.30
LIT,2020-05-01 05:30,M,M,M,4.60
DSM,2020-05-01 05:30,M,M,M,5.75
MSP,2020-05-01 05:30,M,M,M,9.20
MDW,2020-05-01 05:30,M,M,M,0.00
BTR,2020-05-01 05:35,M,M,M,2.30
OZW,2020-05-01 05:35,4.39,3.89,96.55,5.75
LIT,2020-05-01 05:35,M,M,M,2.30
DSM,2020-05-01 05:35,M,M,M,5.75
MSP,2020-05-01 05:35,M,M,M,5.75
MDW,2020-05-01 05:35,M,M,M,0.00
BTR,2020-05-01 05:40,M,M,M,2.30
LIT,2020-05-01 05:40,M,M,M,2.30
DSM,2020-05-01 05:40,M,M,M,5.75
MSP,2020-05-01 05:40,M,M,M,8.05
MDW,2020-05-01 05:40,M,M,M,0.00
BTR,2020-05-01 05:45,M,M,M,2.30
LIT,2020-05-01 05:45,M,M,M,4.60
DSM,2020-05-01 05:45,M,M,M,5.75
MSP,2020-05-01 05:45,M,M,M,5.75
MDW,2020-05-01 05:45,M,M,M,0.00
BTR,2020-05-01 05:50,M,M,M,2.30
LIT,2020-05-01 05:50,M,M,M,4.60
DSM,2020-05-01 05:50,M,M,M,5.75
MSP,2020-05-01 05:50,M,M,M,8.05
