UTC,Borden,Howard,Pecos,Presidio,Sterling,Upton,Glasscock,Ward,Martin,Ector,Winkler,Fannin,Carson,Lamar,Wichita,Wilbarger,Archer,Kent,Cooke,Crosby,Grayson,Hemphill,Nolan,Schleicher,Shackelford,Scurry,Mitchell,Coke,Taylor,Kinney,Llano,Kenedy,Atascosa,Goliad,Starr,Willacy,Nueces,San Patricio,Hidalgo,Webb,Frio,Cameron,Jack,Tarrant,Dallas,Hunt,Young,Hill,Denton,Eastland,Wise,Mills,Somervell,Bell,Collin,Hood,McLennan,Ellis,Palo Pinto,Bastrop,Travis,Bexar,Guadalupe,Fayette,Burnet,Williamson,Milam,DeWitt,Comal,Harris,Victoria,Calhoun,Chambers,Matagorda,Wharton,Brazoria,Fort Bend,Montgomery,Galveston,Angelina,Grimes,Freestone,Limestone,Rusk,Robertson,Nacogdoches,Cherokee,Titus,Henderson,Brazos,Val Verde,Dawson,Andrews,Foard,Irion,Crockett,Haskell,Zapata,Concho,Dickens,Tom Green,Cottle
2021-02-14 13:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.916030534351145,1.0,1.0,0.387434554973822,1.0,1.0,1.0,0.927710843373494,0.5321782178217822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6382978723404256,1.0,1.0,0.4326923076923077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,0.4090909090909091,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-14 14:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.916030534351145,1.0,1.0,1.0,1.0,1.0,1.0,0.927710843373494,0.5321782178217822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6382978723404256,1.0,1.0,0.4326923076923077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-14 15:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.916030534351145,1.0,0.46511627906976744,1.0,1.0,1.0,1.0,0.927710843373494,0.5321782178217822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6382978723404256,1.0,1.0,0.4326923076923077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-14 16:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.916030534351145,1.0,0.46511627906976744,0.387434554973822,1.0,1.0,1.0,0.927710843373494,0.5321782178217822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6382978723404256,1.0,1.0,0.4326923076923077,1.0,1.0,0.42105263157894735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-14 17:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,1.0,1.0,0.632183908045977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.916030534351145,1.0,0.46511627906976744,0.387434554973822,1.0,1.0,1.0,0.927710843373494,0.5321782178217822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6382978723404256,1.0,1.0,0.4326923076923077,1.0,1.0,0.42105263157894735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-14 18:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,1.0,1.0,0.632183908045977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.916030534351145,1.0,0.46511627906976744,0.387434554973822,1.0,1.0,1.0,0.927710843373494,0.45652173913043476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4115853658536585,1.0,1.0,0.42105263157894735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-14 19:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,1.0,1.0,0.632183908045977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.916030534351145,1.0,0.46511627906976744,0.387434554973822,1.0,1.0,1.0,0.927710843373494,0.45652173913043476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4115853658536585,0.9524647887323944,1.0,0.5296610169491526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-14 20:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,0.9675425038639877,1.0,0.632183908045977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46511627906976744,1.0,1.0,1.0,1.0,0.927710843373494,0.45652173913043476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4115853658536585,1.0,1.0,0.5296610169491526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-14 21:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,0.9675425038639877,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46511627906976744,1.0,1.0,1.0,1.0,0.927710843373494,0.45652173913043476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4115853658536585,1.0,1.0,0.5296610169491526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-14 22:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,0.9675425038639877,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.927710843373494,0.45652173913043476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4115853658536585,1.0,1.0,0.6631016042780749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-14 23:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,0.9675425038639877,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9195402298850575,0.45652173913043476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4115853658536585,1.0,1.0,0.5882352941176471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 00:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,0.9675425038639877,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9195402298850575,0.45652173913043476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4115853658536585,1.0,1.0,0.5882352941176471,0.5681818181818182,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,0.7067137809187279,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 01:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6607142857142857,1.0,1.0,1.0,1.0,0.9195402298850575,0.45652173913043476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6762886597938145,1.0,1.0,0.4115853658536585,1.0,1.0,0.7989130434782609,0.5681818181818182,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,0.7393075356415478,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 02:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5306122448979592,1.0,0.6607142857142857,1.0,1.0,1.0,1.0,0.9195402298850575,0.45652173913043476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4115853658536585,1.0,1.0,0.7608695652173914,0.5681818181818182,1.0,1.0,1.0,1.0,1.0,1.0,0.8426395939086294,1.0,1.0,1.0,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 03:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4233128834355828,1.0,0.6607142857142857,1.0,1.0,1.0,1.0,0.9195402298850575,0.6875993640699523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4115853658536585,1.0,1.0,0.7608695652173914,0.5681818181818182,1.0,1.0,1.0,1.0,1.0,1.0,0.8143322475570033,1.0,1.0,1.0,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 04:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4233128834355828,1.0,0.6607142857142857,1.0,1.0,1.0,1.0,0.9195402298850575,0.9637681159420289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4115853658536585,1.0,1.0,0.7608695652173914,0.8743169398907104,1.0,1.0,1.0,1.0,1.0,1.0,0.7037815126050421,1.0,1.0,1.0,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 05:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3076923076923077,1.0,0.6607142857142857,1.0,1.0,1.0,1.0,0.9195402298850575,0.9637681159420289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4115853658536585,1.0,1.0,0.7608695652173914,0.8743169398907104,1.0,1.0,1.0,1.0,1.0,1.0,0.7037815126050421,1.0,1.0,1.0,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 06:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3076923076923077,1.0,0.6607142857142857,1.0,1.0,1.0,1.0,0.9195402298850575,0.9426229508196722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4115853658536585,1.0,1.0,0.7608695652173914,0.8743169398907104,1.0,1.0,1.0,1.0,1.0,1.0,0.6589698046181173,1.0,1.0,1.0,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 07:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3076923076923077,1.0,0.6607142857142857,1.0,1.0,1.0,1.0,0.9195402298850575,0.9426229508196722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4115853658536585,1.0,1.0,0.7608695652173914,0.8743169398907104,1.0,1.0,1.0,1.0,1.0,1.0,0.7183098591549296,1.0,1.0,1.0,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 08:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3076923076923077,1.0,0.6607142857142857,1.0,1.0,1.0,1.0,0.9195402298850575,0.9426229508196722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4115853658536585,1.0,1.0,0.7608695652173914,0.8743169398907104,1.0,1.0,1.0,1.0,1.0,1.0,0.7183098591549296,1.0,1.0,0.46153846153846156,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,0.11834319526627218,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 09:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3076923076923077,1.0,1.0,1.0,1.0,1.0,1.0,0.9195402298850575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4115853658536585,1.0,1.0,0.7608695652173914,0.8743169398907104,1.0,1.0,1.0,1.0,1.0,1.0,0.7112676056338029,1.0,1.0,0.7997881355932204,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,0.11834319526627218,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 10:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9195402298850575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4115853658536585,1.0,1.0,0.7608695652173914,0.8743169398907104,1.0,1.0,1.0,1.0,1.0,1.0,0.7258883248730964,1.0,1.0,0.7997881355932204,1.0,1.0,1.0,0.9254341164453525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 11:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9195402298850575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4115853658536585,1.0,1.0,0.7608695652173914,0.8743169398907104,1.0,1.0,1.0,1.0,1.0,1.0,0.7258883248730964,1.0,1.0,0.7997881355932204,1.0,1.0,1.0,0.9152196118488254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 12:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6607142857142857,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4115853658536585,1.0,1.0,0.7608695652173914,0.6735751295336787,1.0,1.0,1.0,1.0,1.0,1.0,0.7258883248730964,1.0,1.0,0.7997881355932204,1.0,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 13:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4608294930875576,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6607142857142857,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5528846153846154,1.0,1.0,0.6881287726358148,0.6735751295336787,1.0,1.0,1.0,1.0,1.0,1.0,0.7258883248730964,1.0,1.0,0.7997881355932204,1.0,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 14:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5295095594347464,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6607142857142857,0.9424083769633508,1.0,0.391304347826087,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5528846153846154,1.0,1.0,0.6881287726358148,0.6735751295336787,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.7258883248730964,1.0,1.0,0.7997881355932204,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 15:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5295095594347464,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6607142857142857,0.9424083769633508,1.0,0.391304347826087,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5528846153846154,0.1497005988023952,1.0,0.6601671309192201,0.6735751295336787,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.5583756345177665,1.0,1.0,0.7997881355932204,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
